pergunta,resposta,tokens_prompt,tokens_resposta,tokens_total
"Como criar tarefa de desenvolvimento?


","Para criar uma tarefa de desenvolvimento no Redmine, siga os passos descritos nos documentos fornecidos:

1. Acesse o Redmine através do endereço: http://projetos.heufpel.com.br/redmine, utilizando o mesmo login e senha de rede.

2. No menu Projetos, escolha o projeto correspondente ao sistema em que a tarefa será desenvolvida (por exemplo, Sistema ADSHospitalar, Sistema ADSNutri, etc.).

3. Dentro do projeto escolhido, vá à aba Tarefas e selecione a opção Nova Tarefa.

4. No formulário de criação da tarefa, preencha os campos conforme as necessidades da tarefa:
   - Tipo: selecione a categoria da tarefa (defeito, melhoria, garantia pós-publicação, Peer Review, Gestão de Configuração, Build).
   - Título: informe o título da tarefa, e se for para empresa terceirizada, inclua ""OS"" seguido do número da ordem de serviço no título.
   - Situação: defina como Nova (demanda ainda não iniciada), Em Andamento (demanda iniciada), Resolvida (demanda implementada e disponível em ambiente de testes), ou Fechada (demanda publicada em produção).
   - Atribuído para: selecione o nome do",63780,272,64052
"Como criar tarefa de desenvolvimento?


","Para criar uma tarefa de desenvolvimento no Redmine, siga estes passos:

1. Acesse a ferramenta Redmine através do endereço: http://projetos.heufpel.com.br/redmine, utilizando o mesmo login e senha de rede.
2. Após logar no Redmine, acesse o menu Projetos e escolha o projeto para o qual a tarefa será criada. Os projetos estão separados pelo nome do sistema, como Sistema ADSHospitalar, Sistema ADSNutri, etc.
3. Vá até a aba Tarefas do projeto selecionado e clique em Nova Tarefa.
4. Preencha os campos do formulário de criação de tarefa:
   - Tipo: selecione a natureza da demanda (defeito, melhoria, garantia pós-publicação, Peer Review, Gestão de Configuração, Build).
   - Título: informe o título da tarefa. Se a tarefa for destinada à empresa terceirizada, inclua ""OS"" seguido do número da ordem de serviço no título para facilitar a visualização e faturamento.
   - Situação: selecione entre Nova (ainda não iniciada), Em Andamento (já iniciada), Resolvida (implementada e disponível em ambiente de testes) ou Fechada (publicada em produção).
   - Atribuí",63780,266,64046
"Como unificar cadastros no PACS?


","Para unificar cadastros no PACS, siga estes passos:

1. Acesse o ADS Hospitalar usando suas credenciais e pesquise pelo nome do paciente no menu Cadastros > Paciente. Certifique-se de que as opções NOME e ATIVO/INATIVO estejam selecionadas.

2. Se a pesquisa retornar múltiplos resultados, identifique o cadastro correto, que deve possuir um ID de prontuário e informações como CPF, Cartão SUS e Nome da Mãe. Memorize o número da coluna Código, que será o ID do paciente no ADS Hospitalar.

3. Acesse o DCM4CHEE como administrador e clique em Folder no menu superior. Prepare a pesquisa selecionando Search for para Patient (with or without studies).

4. Busque primeiramente pelo ID do paciente. Se houver cadastros replicados, escolha o cadastro que será mantido como referência (gabarito) para unificação.

5. Escolhido o cadastro de referência, clique nele com o CTRL pressionado para selecioná-lo.

6. Selecione os exames dos outros cadastros da mesma forma, clicando nas linhas verdes com o CTRL pressionado.

7. Clique em Move e confirme a ação. A unificação será realizada e o DCM4CHEE",38088,273,38361
Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada, siga os passos descritos nos documentos pertinentes:

1. Acesse a interface web da Central Telefônica VoIP da marca Ditel no endereço 10.100.208.21.
2. Faça login como administrador (username e password do administrador).
3. Selecione a opção ""PBX Basic"", subitem ""Extensions"", ou a opção ""System Information"", subitem ""Extensions Status"", e edite as configurações do ramal desejado.
4. Na aba ""Options"" (Figura 4), altere o campo ""Call Forward"" conforme a demanda solicitada:
   - **Always**: Encaminha sempre as ligações do ramal.
   - **On Unavailable**: Encaminha as ligações somente quando o ramal estiver indisponível (telefone desligado ou com ""não perturbe"").
   - **When Busy**: Encaminha as ligações quando o ramal estiver ocupado.
5. Escolha o tipo de encaminhamento:
   - **Voicemail**: Encaminha para a caixa de mensagens de voz.
   - **Number**: Encaminha para outro número de ramal.
   - **Hang-up**: Finaliza as ligações automaticamente.
6. Marque a opção Vo",63541,254,63795
"Como corrigir número de uma APAC?
","Para corrigir o número de uma APAC no sistema de gestão ADS Hospitalar, siga estes passos:

1. **Identifique o ID da solicitação**: Primeiramente, pesquise pelo nome completo do paciente no sistema ADS Hospitalar para encontrar o ID da solicitação referente à APAC que precisa ser corrigida. Use o comando SQL:

```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em 
FROM po_apacs_solicitacoes sol 
INNER JOIN po_pacientes pa ON sol.paciente_id = pa.id 
WHERE pa.nome LIKE '%NOME DO PACIENTE%' 
ORDER BY id DESC;
```

Verifique se a coluna `apa_num` e a coluna `criado_em` correspondem à APAC e à data informadas. Memorize o ID (coluna `id`) para uso no próximo passo.

2. **Realize a atualização do número da APAC**: Com o ID em mãos, execute o comando SQL abaixo para atualizar o número da APAC:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = '99999999999' /* Insira o número correto aqui */
WHERE id = 00000; /* Substitua 00000",37173,248,37421
Como habilitar chamada em espera?,"Para habilitar chamada em espera em um ramal VoIP da central telefônica Ditel no Hospital Escola, siga os passos descritos nos documentos fornecidos:

1. Acesse a Central Telefônica através da interface web, no endereço 10.100.208.21.
2. Entre com o username e password do administrador.
3. Selecione a opção ""PBX Basic"", subitem ""Extensions"" (ou selecione ""System Information"", subitem ""Extensions Status"").
4. Na aba Options, localize o campo ""Call Waiting"" e altere para ""Enable"".
5. Clique no botão ""Save"" para salvar a alteração.
6. Aplique as alterações clicando na faixa vermelha ""Apply Configuration Changes Here"".

Estes passos garantem que a funcionalidade de chamada em espera seja habilitada em um ramal pré-existente, conforme solicitado por meio do sistema GLPI. Após a habilitação, o usuário poderá receber chamadas adicionais enquanto estiver em uma ligação, permitindo uma melhor gestão das chamadas recebidas.",67709,231,67940
Como habilitar correio de voz?,"Para habilitar o correio de voz em um ramal telefônico no Hospital Escola da UFPEL, siga os passos detalhados nos documentos fornecidos:

1. Acesse a interface web da Central Telefônica VoIP da marca Ditel, através do endereço IP 10.100.208.21.
   
2. Faça login com o username e password do administrador.

3. Navegue até a opção ""PBX Basic"" e selecione ""Extensions"" para editar as configurações do ramal específico.

4. Na aba ""Voicemail"" (Configuração de Correio de Voz), realize as seguintes configurações:
   - **Enable Voicemail**: Marque a caixa para habilitar o correio de voz.
   - **Disable PIN**: Se desejar adicionar uma senha, marque esta caixa e insira o PIN no campo **PIN Number**.
   - **Email Address**: Informe o e-mail para o qual serão enviadas as notificações de mensagens de voz.
   - **Email Attachment**: Marque se desejar que as mensagens de voz sejam enviadas como anexo no e-mail.
   - **Play CID**: Marque se desejar reproduzir o número do telefone de quem deixou a mensagem antes da reprodução da mensagem.
   - **Play Envelope**:",50835,265,51100
"Como corrigir datas de uma APAC?
","Para corrigir datas de uma APAC no sistema ADS Hospitalar, siga estes passos:

1. **Identifique o ID da Solicitação**:
   - Utilize o comando SQL para buscar o ID da solicitação da APAC através do nome do paciente:
     ```
     SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em 
     FROM po_apacs_solicitacoes sol 
     INNER JOIN po_pacientes pa ON sol.paciente_id = pa.id 
     WHERE pa.nome LIKE '%NOME DO PACIENTE%' 
     ORDER BY id DESC;
     ```
   - Verifique na lista de resultados se o número da APAC (coluna `apa_num`) e a data de criação (`criado_em`) correspondem ao informado no chamado. Memorize o ID (`sol.id`) para uso nos próximos comandos.

2. **Ajuste a Data de Alta**:
   - Se a data de alta estiver incorreta, utilize o comando para alterar a data:
     ```
     UPDATE po_apacs_altas 
     SET apa_dtobitoalta = 'AAAA-MM-DD' /* Data correta conforme o chamado */
     WHERE id = ID_DA_ALTA; /* ID da linha que será alterada */
     ```

3. **Retirar a Alta Incor",35733,260,35993
"Como atualizar o SISAIH?

","Para atualizar o SISAIH, siga os passos detalhados nos documentos fornecidos:

1. **Abertura de Chamado no GLPI**:
   - A chefia ou chefia substituta deve abrir um chamado no sistema GLPI, direcionado ao Setor de Tecnologia da Informação e Saúde Digital (SETISD), informando a nova versão a ser instalada e os nomes dos computadores que devem receber a atualização.

2. **Backup da Base de Dados**:
   - Acesse o servidor Datasus (IP: 10.100.0.51) usando o usuário ""administrador"" e a senha padrão.
   - Crie uma pasta na pasta ""SISAIH01"" localizada no disco local D:\BKP, nomeando-a com o número da versão atual e a data (versão_xxxx_ddmmaa).
   - Realize o backup copiando os arquivos SISAIH01.GDB, SISAIH00.GDB e SISAIH99.GDB para a pasta criada.

3. **Execução da Atualização**:
   - Execute o arquivo de instalação da última versão baixada do site do Datasus (http://sihd.datasus.gov.br/versao/versao_sisaih01.php).",51387,230,51617
"Como instalar o sistema operacional num computador?

","Para instalar um sistema operacional num computador, você deve seguir os procedimentos descritos no documento 1:

1. Inicie o computador pelo CD do software Acronis.
2. Na tela seguinte, selecione a opção Acronis True Image Echo Enterprise Server (Full Version).
3. Clique na opção Recovery e depois em Next.
4. No menu do lado esquerdo, selecione ""HD_Suporte"" e abra a pasta ""Imagens"".
5. Escolha a imagem do sistema operacional desejado, como por exemplo Wind 10 Pro 500, considerando o tamanho do HD que será formatado.
6. Siga as instruções na tela: selecione ""Restore disk or Partitions"", clique em Next, selecione o HD que será formatado (atenção para não selecionar o HD externo), clique em Next, selecione a opção ""Yes, I want to delete all the partitions or the destination hard disk drive before restoring"", clique em Next, selecione ""No, I do not."", clique em Next, na tela ""Additional setting"" não marque nada, clique em Next, na última tela, clique em ""Proceed"", espere a finalização do procedimento, clique em ""Ok"" no final.

Esses passos são para a instalação utilizando uma imagem padrão do Sistema Operacional, que está arm",35239,285,35524
"Como formatar um computador?

","A formatação de um computador com sistema operacional Windows 10 no contexto do Hospital Escola da Universidade Federal de Pelotas (HE-UFPEL) envolve várias etapas conforme descrito nos documentos fornecidos. 

Para ingressar um computador no Active Directory (AD) da EBSERH, é necessário seguir estes passos:

1. **Verificação de Registro**: Antes de inserir a máquina no AD, verifique se ela já está cadastrada usando a função de busca no sistema RSAT (Remote Server Administration Tools).

2. **Cadastro de Novo Computador**: Se a máquina for nova, use o RSAT para criar um novo registro no AD, inserindo o nome no padrão HEPEL-WK-0XXXX e incluindo a descrição apropriada conforme a padronização do SETISD.

3. **Login e Configurações Iniciais**: Faça login no computador como administrador local. Acesse as propriedades do sistema (pressionando Windows + Pause/Break), altere o nome e a descrição do computador conforme os padrões estabelecidos.

4. **Ingresso no Domínio**: Siga as instruções para ingressar o computador no domínio EBSERHNET.EBSERH.GOV.BR utilizando o usuário administrador do domínio (adm.lcosta) e a senha",51962,282,52244
"Como realizar o preparo pré operatório das mãos?
","O preparo pré-operatório das mãos deve ser realizado conforme as seguintes diretrizes:

1. Abrir a torneira e molhar as mãos, antebraços e cotovelos.
2. Recolher o antisséptico (clorexidina 2%) e espalhar nas mãos, antebraços e cotovelos. Se usar esponja impregnada com antisséptico, pressionar a parte da esponja contra a pele e espalhar por todas as partes.
3. Limpar sob as unhas com escova (exclusiva para limpeza do leito ungueal) ou limpador de unhas, sob água corrente.
4. A escovação não é recomendada para a preparação cirúrgica das mãos.
5. Friccionar as mãos, observando os espaços interdigitais e os antebraços por no mínimo 3 a 5 minutos para a primeira cirurgia e 2 a 3 minutos para cirurgias subsequentes, mantendo as mãos acima do cotovelo.
6. Enxaguar as mãos com água corrente no sentido das mãos para os cotovelos, retirando todo o resíduo do produto. Fechar a torneira com os cotovelos, joelho ou pés, se a torneira não poss",34675,236,34911
"Qual o tipo de precaução para a doença adenovírus?
","A precaução para a doença adenovírus em lactentes e pré-escolares é de gotículas e contato, devendo ser mantida durante toda a doença. Isso inclui o uso de máscara cirúrgica, luvas de procedimento, avental de proteção e demais equipamentos de proteção individual (EPIs) conforme o manual de biossegurança e precauções na assistência. Pacientes devem ser acomodados preferencialmente em quarto privativo ou, na indisponibilidade, em coorte com outros pacientes com a mesma patologia, mantendo-se uma distância mínima de 1 metro entre leitos em enfermarias coletivas. A sinalização do tipo de precaução deve ser fixada na porta do quarto ou leito, e acompanhantes e visitantes devem receber orientações sobre as medidas de precaução adotadas. As precauções devem ser suspensas apenas após avaliação e autorização do médico ou enfermeira do Serviço de Controle de Infecção Relacionada à Assistência à Saúde (SCIRAS), conforme os critérios técnicos estabelecidos.

Portanto, para o adenovírus, a precaução indicada é **Gotículas + Contato** e deve ser mantida **durante toda a doença**.",68209,270,68479
"Qual o tempo de precaução para a doença adenovírus?
","O tempo de precaução para a doença adenovírus em lactentes e pré-escolares é de contato e gotículas durante toda a doença, conforme orientações técnicas de precauções baseadas na transmissão. A precaução deve ser mantida até que todas as lesões estejam em crostas ou conforme orientações específicas para cada caso. É importante destacar que, para pacientes com adenovírus, recomenda-se a utilização de equipamentos de proteção individual (EPI) como luvas, avental, gorro, máscara e óculos de proteção, além de manter o paciente em quarto privativo ou em coorte, caso não seja possível a disponibilidade de quarto privativo. As precauções devem ser suspensas conforme critérios clínicos e protocolos estabelecidos, como a melhora do quadro clínico e a ausência de sinais de transmissão ativa.",70124,198,70322
"Qual o tipo de precaução para brucelose?
","Precaução para brucelose: Padrão.

A precaução para brucelose é baseada na transmissão por contato com sangue, secreções ou excreções. As precauções padrão são utilizadas para todos os pacientes, independentemente do diagnóstico, e incluem higienização das mãos, uso de equipamentos de proteção individual (EPI) conforme a necessidade (luvas, aventais, máscaras cirúrgicas), e cuidados com a manipulação de artigos contaminados e ambientes. No caso específico da brucelose, não há indicação de precauções adicionais como aerossóis ou gotículas, mantendo-se apenas as precauções padrão.",53570,146,53716
"Qual a duração da precaução para clostridium?
","A duração da precaução para clostridium difficile (Colite associada a antibiótico) é durante toda a doença, conforme indicado nos Documentos 1, 2, 3, 4, 6, 7, 13, 14, 16, 17, 20, 22, 23, 25, 29, 30, 33, 35, 37, 39, 41, 43, 45, 47, 49 e 50. Em alguns casos, conforme evolução, recomenda-se manter as precauções até 48 horas após o término da diarreia e com tratamento adequado. É essencial descontinuar os antimicrobianos, se apropriado, e realizar limpeza e desinfecção com hipoclorito caso a transmissão persista. Higiene das mãos com água e sabão sem antissépticos deve ser realizada. As precauções devem ser mantidas na suspeita até confirmação diagnóstica. Após confirmação, as precauções devem ser mantidas até a alta do paciente e, em caso de reinternação, até 12 meses.",61368,194,61562
"Qual o tipo e a duração da precaução para tuberculose extrapulmonar?
","A precaução para tuberculose extrapulmonar é do tipo padrão, não havendo indicação de precaução específica para aerossóis ou gotículas, pois a tuberculose extrapulmonar não é transmitida pelo ar ou por gotículas, mas sim por contato direto com as lesões ou secreções contaminadas. Portanto, a precaução padrão é suficiente e deve ser mantida durante todo o período de internação, ou até que um diagnóstico alternativo seja estabelecido e as culturas sejam negativas.",62193,116,62309
"Qual o tipo e a duração da precaução para suspeita de tuberculose pulmonar?
","O tipo de precaução para suspeita de tuberculose pulmonar é a precaução para aerossóis. A duração da precaução é de 15 dias após o início de uma terapia eficaz, além de três pesquisas de BAAR negativas ou um resultado negativo do teste Genexpert, desde que não haja um diagnóstico alternativo estabelecido.",56229,76,56305
"O que é precaução padrão?

","Precaução padrão refere-se a um conjunto de medidas de controle de infecções que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independentemente do diagnóstico. Estas precauções incluem a higienização das mãos, uso de equipamentos de proteção individual (EPI) como luvas, máscaras e aventais, e a manutenção de práticas de limpeza e desinfecção de superfícies e equipamentos. A precaução padrão é essencial para minimizar a transmissão de agentes infecciosos e garantir a segurança tanto dos pacientes quanto dos profissionais de saúde. Além disso, orientações específicas são fornecidas para situações de precaução de contato, gotículas e aerossóis, conforme o tipo de transmissão da doença em questão.",51620,182,51802
"O que é precaução padrão?
Quais os momentos de higienização das mãos?
","Precaução padrão é um conjunto de medidas universais que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independentemente do diagnóstico, para prevenir a transmissão de patógenos. 

Os momentos de higienização das mãos incluem:
1. Antes de entrar em contato com o paciente.
2. Após contato com o paciente.
3. Antes de manusear dispositivos invasivos.
4. Após contato com sangue, secreções ou fluidos corporais, mesmo com o uso de luvas.
5. Durante a assistência ao paciente, ao passar de uma área contaminada para outra não contaminada.
6. Após contato com superfícies próximas ao paciente.

A higienização das mãos pode ser realizada com água e sabonete líquido ou preparação alcoólica, dependendo da situação e do tipo de precaução necessária. É fundamental que os profissionais de saúde sigam rigorosamente esses momentos para garantir a segurança de todos e evitar a transmissão de infecções.

Além disso, conforme os documentos fornecidos, as precauções de contato, gotículas e aerossóis também requerem a higienização das mãos antes e após procedimentos e contato com pacientes. Os EPIs devem ser usados conforme o tipo de precaução indicada,",47906,293,48199
"Quando devo usar luvas?
","As luvas devem ser utilizadas nas seguintes situações:

1. **Precaução de Contato** (Documento 1, Documento 2, Documento 7, Documento 9, Documento 13, Documento 26, Documento 47): 
   - Usar luvas quando houver contato direto com o paciente ou com superfícies contaminadas.
   - As luvas devem ser removidas e descartadas antes de sair do quarto ou área de isolamento.
   - Realizar higiene das mãos imediatamente após a remoção das luvas.

2. **Manipulação de Produtos Químicos** (Documento 4, Documento 11, Documento 28):
   - Utilizar luvas de proteção química ao manusear produtos químicos líquidos, tais como formol, ácido clorídrico, e outros.
   - Luvas de procedimento são usadas em atividades médicas assistenciais que envolvem soluções como álcool, clorexidina, administração de quimioterápicos, e outras atividades de assistência ao paciente.

3. **Acolhimento e Acompanhamento de Pacientes em Isolamento** (Documento 9, Documento 13):
   - Usar luvas",41728,240,41968
"Como descartar material perfurocortante?
","Os materiais perfurocortantes devem ser descartados em recipientes adequados, utilizando sempre os dispositivos de segurança. É importante que esses recipientes estejam em conformidade com as normas de segurança e que sejam descartados quando atingirem o limite de enchimento indicado pelo fabricante, geralmente dois terços da capacidade. Após o uso, a sonda de aspiração, por exemplo, deve ser descartada em lixo adequado para resíduos infectantes, vedando-se adequadamente o recipiente de descarte. A manipulação e o descarte de materiais perfurocortantes devem ser realizados seguindo as orientações de segurança descritas nos documentos fornecidos, incluindo a utilização correta de EPIs como luvas, máscara e óculos de proteção. Além disso, deve-se manter a rotulagem original dos produtos químicos e evitar a reutilização de embalagens, exceto quando permitido pelo fabricante. Para mais detalhes, consultar o Manual de Biossegurança e Precauções na Assistência (MA.HE.004) e seguir as diretrizes do Plano de Gerenciamento de Resíduos do Hospital Escola (PL.HE.002).",43359,268,43627
Quando a precaução por contato é indicada?,"A precaução por contato é indicada para pacientes com infecções suspeitas ou confirmadas, que são transmitidas por contato direto ou indireto. Especificamente, é utilizada para pacientes com infecções por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes, como descrito em vários documentos fornecidos. As medidas de precaução por contato incluem o uso de luvas e aventais descartáveis ao entrar no quarto ou área de isolamento, manutenção de pacientes em quartos privativos ou com coorte, quando possível, e manter uma distância mínima de 1 metro entre leitos em enfermarias coletivas. A precaução deve ser mantida até a alta do paciente ou por um período determinado, como até 12 meses após a reinternação, no caso de bactérias multirresistentes. 

Além disso, o processo envolve:
- A entrega de uma via original do termo de autorização ou notificação de precauções, com a identificação do paciente e local de coleta.
- A comunicação com o Serviço de Controle de Infecção Relacionada à Assistência à Saúde (SCIRAS) e a supervisão da aplicação das medidas de precaução.
- A orientação aos acompanhantes e visitantes sobre as precauções a serem adot",62980,294,63274
Quando a precaução por gotículas é indicada?,"A precaução por gotículas é indicada para pacientes com infecção suspeita ou reconhecida que podem ser transmitidas por gotículas maiores que 5 micrômetros (μm). As indicações específicas incluem doenças como caxumba, coqueluche, influenza, bronquiolite, adenovírus em lactentes e pré-escolares, rubéola, e outras infecções respiratórias como parvovírus B19 em imunossuprimidos. As medidas de precaução incluem o uso de máscara cirúrgica descartável, acomodação preferencialmente em quarto privativo ou com coorte, manutenção de distância mínima de 1 metro entre leitos em enfermarias coletivas, e orientação aos visitantes e acompanhantes sobre as medidas de precaução a serem adotadas. É essencial que a precaução seja mantida conforme a evolução da doença e que o transporte do paciente seja evitado, utilizando máscara cirúrgica caso seja necessário.",52395,213,52608
A mascara N95 pode ser reutilizada?,"Sim, a máscara N95 pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja. Contudo, é importante notar que quando houver associação de patologias transmitidas através de contato, não é recomendado o reuso da máscara. A orientação para reutilização de máscaras N95 é baseada em protocolos de biossegurança e na capacidade da máscara manter sua integridade e eficácia na filtração de partículas. É fundamental seguir as recomendações específicas de cada instituição e as diretrizes estabelecidas pela Agência Nacional de Vigilância Sanitária (ANVISA) e demais órgãos reguladores.",33638,166,33804
Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória deve ser realizada imediatamente antes da cirurgia, utilizando tricotomizadores elétricos, e fora da sala de cirurgia. O uso de lâminas está contraindicado. A remoção dos pelos deve considerar a quantidade, o local da incisão, o tipo de procedimento e a conduta do cirurgião. É importante conferir a identificação do paciente, informá-lo sobre o procedimento, higienizar as mãos conforme protocolo, prover iluminação adequada, manter a privacidade do paciente, proteger os lençóis, calçar luvas, adaptar a lâmina no tricotomizador e testar o funcionamento, esticar a pele, realizar a tricotomia sem pressionar com força, remover os pelos cortados, realizar a limpeza do local com água morna e sabão antisséptico, dar destino adequado aos materiais utilizados, limpar o tricotomizador e registrar a técnica realizada no prontuário do paciente.",43609,217,43826
Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de prevenção de infecção de corrente sanguínea deve ser preenchido em todas as passagens de acesso venoso central realizadas no Hospital Escola da Universidade Federal de Pelotas (HE-UFPel), conforme indicado nos documentos fornecidos. O preenchimento deve ocorrer concomitantemente à realização do procedimento, independentemente do turno de trabalho (manhã, tarde ou noite). O checklist deve ser preenchido por um profissional de saúde, preferencialmente um enfermeiro, que tenha conhecimento sobre as medidas de prevenção de infecção de corrente sanguínea (IPCS). O formulário para preenchimento é o CCIH – 002, ""Check-list Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC)"". Após o preenchimento, o checklist deve ser colocado na pasta da CCIH, disponível na sala de procedimentos, no Centro Cirúrgico, UTIs e Clínica de Precauções (CPA). Em caso de quebra na técnica asséptica, o procedimento deve ser interrompido e corrigido antes de continuar. O checklist é parte de um protocolo mais amplo de prevenção e controle de infecções associadas a cateteres, conforme o PRT.G",44585,280,44865
Onde ele esta disponivel?,"A resposta à pergunta ""Onde ele está disponível?"" não está diretamente presente nos textos fornecidos. No entanto, com base nos documentos, pode-se inferir que os documentos e formulários mencionados são disponibilizados em diferentes plataformas e locais, tais como:

- **Site do Hospital Escola UFPEL/EBSERH**: Acesso a formulários como o ""Formulário de Solicitação para Consulta de Prontuários e Dados Institucionais"" e outros documentos necessários para formalização de atividades de pesquisa e estágio.
- **Sistema ADS Hospitalar**: Armazenamento e acesso a formulários e documentos como o ""Termo de Compromisso de Devolução Científica"" e ""Ficha de escuta qualificada"".
- **Sistema SEI (Sistema Eletrônico de Informações)**: Utilizado para abrir, acompanhar e concluir processos relacionados a solicitações de uso de dados institucionais, acolhimento em saúde mental, e outros procedimentos que requerem documentação formal e sigilosa.
- **E-mails Institucionais**: Comunicação e envio de documentos e informações entre os setores, como a solicitação de visita ou auditoria, envio de formulários preenchidos e acompanhamento de processos.
- **Impressoras**: Para impressão de documentos",45133,297,45430
Onde esta disponível o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de prevenção de infecção de corrente sanguínea associada a cateter venoso central (CVC) está disponível no site do Hospital Escola UFPEL/EBSERH, no sistema ADS Hospitalar, aba documentos, pasta CCIH, com o código CCIH – 002. Este documento deve ser preenchido durante a realização do procedimento de inserção do CVC, independentemente do turno, por um profissional de saúde, preferencialmente um enfermeiro, que tenha conhecimento sobre as medidas de prevenção de infecção de corrente sanguínea. O formulário é essencial para garantir a adesão às práticas de inserção segura e deve ser colocado na pasta da CCIH destinada a este fim, localizada na sala de procedimentos, Centro Cirúrgico, UTIs e Clínica de Precauções Adulto (CPA), após o preenchimento. As etapas de preenchimento do checklist incluem a identificação do paciente, informações sobre o cateter e os responsáveis pelo procedimento, além da descrição das ações de higienização das mãos, uso de barreiras de proteção e realização de curativo estéril, entre outras práticas de inserção segura. A interrupção do procedimento deve ocorrer em caso de quebra",40955,281,41236
Quando deve ser realizada cultura de vigilancia?,"A cultura de vigilância deve ser realizada quando um recém-nascido (RN) proveniente de outra instituição hospitalar com mais de 24 horas de vida, ou com menos de 24 horas caso tenha realizado procedimentos invasivos, é admitido na UTI Neonatal. Também é indicada para pacientes internados que já tenham sido sondados no hospital de origem ou que estejam intubados ou traqueostomizados. A cultura de vigilância visa identificar precocemente pacientes colonizados por microrganismos multirresistentes, permitindo a implementação de medidas de precaução para minimizar a transmissão desses agentes. A coleta deve ser feita na admissão do paciente, utilizando swab nasal e retal, e a solicitação de exame deve incluir a especificação dos germes a serem pesquisados e a justificativa de que se trata de uma cultura de vigilância.

Essa rotina é aplicável tanto para UTI Neonatal quanto para outras unidades similares, como evidenciado em vários documentos fornecidos. Após a coleta e resultados das culturas, se forem detectadas bactérias multirresistentes, precauções de contato devem ser mantidas, e apenas precauções padrão caso contrário. As regras e procedimentos são padronizados e devem ser seguidos",70673,300,70973
Quando deve ser trocado o ressuscitador manual?,"O ressuscitador manual, também conhecido como Ambu - Ressuscitador Manual Autoinflável, deve ser trocado entre pacientes, com a realização de desinfecção de alto nível. Este procedimento visa prevenir a transmissão de infecções entre os pacientes e garantir a segurança da assistência. Além disso, é crucial que o Ambu seja utilizado de forma exclusiva para cada paciente durante sua internação, garantindo que não haja compartilhamento entre pacientes, a menos que seja devidamente desinfetado conforme as normas vigentes. Este protocolo está alinhado com as diretrizes da Agência Nacional de Vigilância Sanitária (ANVISA) para prevenção de infecções relacionadas à assistência à saúde.",70645,171,70816
Por quanto tempo pode usar um equipo de infusão intermitente?,O equipo de infusão intermitente deve ser trocado a cada 24 horas.,53716,16,53732
Por quanto tempo pode usar um equipo de NPT?,"Por quanto tempo pode usar um equipo de NPT? Segundo os documentos fornecidos, o equipo para nutrição parenteral total (NPT) deve ser trocado a cada bolsa de NPT. Isso está descrito nos Documentos 1, 5 e 11. Além disso, os equipos e dispositivos complementares devem ser trocados sempre nas trocas de cateteres venosos, sejam eles periféricos ou centrais. Esse procedimento é para evitar infecções e garantir a segurança do paciente, seguindo as diretrizes de prevenção de infecção relacionada à assistência à saúde da Agência Nacional de Vigilância Sanitária (ANVISA).",55813,142,55955
Por quanto tempo pode o extensor?,"A pergunta específica sobre ""por quanto tempo pode o extensor?"" não está diretamente respondida em nenhum dos documentos fornecidos. No entanto, no Documento 5, há uma referência indireta sobre a troca de extensores, que deve ser realizada juntamente com o sistema de infusão, o que pode variar conforme a infusão contínua (24 horas) ou infusões específicas como NPP (Nutrição Parenteral Prolongada) e infusões lipídicas (12 horas). Portanto, a troca do extensor depende do tipo de infusão ao qual está conectado.

Se precisar de informações mais detalhadas ou específicas sobre a troca de extensores, recomenda-se consultar os protocolos internos do hospital ou a equipe de enfermagem responsável, pois a frequência de troca pode variar conforme o protocolo clínico estabelecido para cada tipo de infusão ou situação clínica.

Para esclarecimentos adicionais ou precisos, é essencial consultar o protocolo específico de troca de dispositivos médicos do Hospital Escola UFPel ou de qualquer outra instituição de saúde em questão.",80625,257,80882
