resposta_gerada,resposta_referencia,precision,recall,f1
"Para corrigir datas de uma APAC, é necessário conectar-se ao banco de dados e executar comandos SQL específicos conforme o tipo de data a ser ajustada. Primeiramente, deve-se buscar o ID da solicitação da APAC utilizando o nome do paciente com o comando:

```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
```

Com o ID obtido, os ajustes variam conforme a data:

- Para **datas de alta**: na tabela `po_apacs_altas`, use `UPDATE po_apacs_altas SET apa_dtobitoalta = 'AAAA-MM-DD' WHERE id = ID_DA_LINHA;` para corrigir a data de alta específica, ou `UPDATE po_apacs_altas SET apa_motsaida = 21, apa_dtobitoalta = null, apa_outrmot = null, excl_faturam = null WHERE apa_solicitacao_id = ID_SOLICITACAO;` para retirar uma alta incorreta.

- Para **datas de solicitação, início/fim da validade ou autorização**: na tabela `po_apacs_solicitacoes`, utilize `UPDATE po_apacs_solicitacoes SET [campo] = 'AAAA-MM-DD' WHERE id = ID_SOLICITACAO;`, substituindo `[campo]` por:
  - `apa_dtiinval` (início da validade)
  - `apa_dtfimval` (fim da validade)
  - `created` (data de solicitação)
  - `apa_dataut` (data da autorização)

- Para **datas de início do tratamento ou identificação patológica**: ajuste a tabela `po_apacs_qts_rts` com `UPDATE po_apacs_qts_rts SET apa_dtintr = 'AAAA-MM-DD', apa_pr = 'AAAA-MM-01', apa_cmp = AAAAMM, updated = 'DATA_HORA_CORRECAO' WHERE id = ID_DA_LINHA;` (para início do tratamento) ou `apa_dtiden` (para data de identificação patológica).

As datas devem estar no formato `AAAA-MM-DD`.","Para corrigir datas de uma APAC, siga os passos abaixo:

1.  **Identificação da Solicitação:** Inicie buscando, pelo nome do paciente, o ID da solicitação referente à APAC que terá a data alterada. Utilize o seguinte comando SQL:
    ```sql
    SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE  pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
    ```
2.  **Localize o ID:** No resultado da pesquisa, verifique se existe algum registro com a APAC (coluna `apa_num`) igual à informada na abertura do chamado. Se sim, memorize o ID (coluna `id`), que será usado na cláusula `WHERE` dos comandos a seguir.

3.  **Tipos de Alteração e Comandos UPDATE:**
    *   **Data de Solicitação, Início e Fim da Validade, e Data da Autorização:** Para ajustar essas datas, execute o seguinte comando, alterando as partes grifadas em verde de acordo com o conteúdo correto:
        ```sql
        UPDATE po_apacs_solicitacoes 
        SET xxxxxxxxxxxxxxxxxx
        WHERE id = 00000; /* ID da select anterior */
        ```
        *   `SET apa_dtiinval = 'AAAA-MM-DD'` (Trocar data de início da validade)
        *   `SET apa_dtfimval = 'AAAA-MM-DD'` (Trocar data de fim da validade)
        *   `SET created = 'AAAA-MM-DD'` (Trocar data de solicitação)
        *   `SET apa_dataut = 'AAAA-MM-DD'` (Trocar data da autorização)
    *   **Data do Início do Tratamento Solicitado e Data da Identificação Patológica:**
        *   Altere a data `apa_dtiinval` na tabela `po_apacs_solicitacoes` como descrito acima.
        *   Ajuste a tabela `po_apacs_qts_rts`. Utilize o ID da pesquisa do comando 1 e execute:
            ```sql
            SELECT * FROM po_apacs_qts_rts WHERE apa_solicitacao_id = 00000 ORDER BY id;
            ```
        *   Verifique se as linhas retornadas correspondem às regras especificadas para `apa_dtintr`, `apa_pr`, e `apa_cmp`. Se precisar atualizar, use o comando:
            ```sql
            UPDATE po_apacs_qts_rts
            SET
                apa_cmp = 202206,        /* Formato AAAAMM */
                apa_pr = '2022-06-01',   /* Formato 'AAAA-MM-DD' */
                apa_dtintr = '2022-06-08',  /* Formato 'AAAA-MM-DD' */
                updated = '2022-06-28 10:32' /* Data e hora da correção */
            WHERE
                id = 88888;
            ```
        *   Para alterar a Data da Identificação Patológica, utilize a mesma consulta anterior (comando 3) e atualize as informações retornadas no campo `apa_dtiden`:
            ```sql
            UPDATE po_apacs_qts_rts
            SET
                apa_cmp = 202206,        /* Formato AAAAMM */
                apa_dtiden = '2022-05-01',  /* Formato 'AAAA-MM-DD' */
                updated = '2022-06-28 10:32' /* Data e hora da correção */
            WHERE
                id = 88888;
            ```

Lembre-se de substituir os valores de exemplo (`AAAA-MM-DD`, `00000`, `88888`, etc.) pelos valores corretos correspondentes ao seu caso.",0.8306207060813904,0.8186984062194824,0.8246164321899414
"A atualização do sistema SISAIH01 deve ser solicitada pelo setor responsável através da abertura de um chamado no sistema GLPI, informando a nova versão e os nomes dos computadores que receberão a atualização. Com base nessa solicitação, o procedimento é: baixar o executável da versão solicitada do site do Datasus (http://sihd.datasus.gov.br/versao/versao_sisaih01.php), entrar em contato com o setor demandante para fechar o sistema em todos os computadores, acessar o servidor Datasus (IP 10.100.0.51) via Conexão de Área de Trabalho Remota, fazer backup da base de dados no servidor (copiando os arquivos SISAIH01.GDB, SISAIH00.GDB e SISAIH99.GDB para uma pasta de backup), executar o instalador da nova versão no servidor e, em seguida, acessar cada computador cliente informado no chamado (via VNC Viewer ou UltraVNC) para executar o mesmo instalador. Após concluir as instalações, fechar as conexões e finalizar o chamado no GLPI.","Para atualizar o sistema SISAIH01, siga os seguintes passos:

1.  A solicitação de atualização deve ser efetuada pelo setor responsável, através de chamado no GLPI, informando a nova versão e os computadores a serem atualizados.
2.  Baixe o executável da versão solicitada no site do Datasus: http://sihd.datasus.gov.br/versao/versao_sisaih01.php.
3.  Entre em contato com o setor demandante e solicite que o sistema seja fechado em todos os computadores.
4.  Acesse o servidor Datasus via ""Conexão de Área de Trabalho Remota"" (IP: 10.100.0.51), utilizando o usuário administrador e a senha padrão.
5.  Crie uma pasta com o nº da versão atual e a data (versão_xxxx_ddmmaa) na pasta “SISAIH01”, localizada no disco local D:BKP. Realize o backup da base de dados do SISAIH01 localizada em D:DatasusSISAIH01. Copie os arquivos SISAIH01.GDB, SISAIH00.GDB e SISAIH99.GDB para a pasta criada anteriormente.
6.  Execute o arquivo de instalação da última versão baixada no servidor, clicando em AVANÇAR e depois em CONCLUIR. Após este passo a versão foi atualizada no servidor.
7.  Acesse cada um dos computadores informados no chamado do GLPI pelo VNC Viewer ou UltraVNC e execute o arquivo de instalação da última versão baixada. Clique em AVANÇAR e depois em CONCLUIR.
8.  Feche a conexão com os computadores e com o servidor remoto e finalize o chamado no sistema GLPI.",0.8183256983757019,0.7640419006347656,0.790252685546875
"Para instalar o sistema operacional, é necessário utilizar um HD externo com as imagens do sistema e um CD do software Acronis. Inicie o computador dando boot pelo CD do Acronis e selecione a opção ""Acronis True Image Echo Enterprise Server (Full Version)"". Acesse a opção ""Recovery"", depois ""Next"". No menu lateral, selecione ""HD_Suporte"", abra a pasta ""Imagens"" e escolha a imagem do sistema operacional desejada (ex.: Wind 10 Pro 500). Pressione ""Next"", marque ""Restore disk or Partitions"", selecione ""Disk2"" e o HD que será formatado (cuidado para não selecionar o HD externo). Confirme a exclusão de todas as partições no destino, prossiga sem alterações nas configurações adicionais e finalize clicando em ""Proceed"". Aguarde a conclusão do processo.","Para instalar o sistema operacional em um computador, siga os seguintes passos: primeiro, dar boot pelo CD do Acronis. Na tela seguinte, selecione a terceira opção: Acronis True Image Echo Enterprise Server (Full Version). Depois, clique na opção Recovery e em Next. No menu do lado esquerdo, selecione “HD_Suporte”, abra a pasta “Imagens” e selecione a imagem do Sistema Operacional que deseja. Marque a opção “Restore disk or Partitions” (Primeira Opção), depois clique em Next. Selecione “Disk2”, clicar em Next. Selecione o HD que será formatado (Ter o cuidado para não selecionar o HD externo), depois pressione Next. Marque a primeira Opção, “Yes, I want to delete all the partitions or the destination hard disk drive before restoring”, depois clicar em Next. Deixe a segunda opção marcada “No, I do not.”, depois selecione Next. Na tela “Additional setting” não marque nada, selecione Next. Por fim, na última tela, clique em “Proceed”, espere a finalização do procedimento e clique em “Ok” no final.",0.7995265126228333,0.7585629224777222,0.7785061597824097
NÃO ENCONTRADO,"Desculpe, mas os documentos fornecidos não contêm informações sobre como formatar um computador.",0.5510903000831604,0.561549186706543,0.5562705993652344
"O preparo pré-operatório das mãos (antissepsia cirúrgica) deve ser realizado com água, sabonete associado a antisséptico (como clorexidina 2%) e, se disponível, conjunto escova/esponja impregnada com antisséptico. Primeiramente, molhe as mãos, antebraços e cotovelos. Aplique o antisséptico e espalhe por todas essas áreas. Limpe sob as unhas com as cerdas da escova ou limpador de unhas sob água corrente, lembrando que a escovação da pele não é recomendada. Em seguida, friccione as mãos, espaços interdigitais e antebraços por no mínimo 3 a 5 minutos para a primeira cirurgia, e 2 a 3 minutos para as cirurgias subsequentes, mantendo as mãos acima do cotovelo. Enxágue com água corrente no sentido das mãos para os cotovelos, retirando todos os resíduos. Seque as mãos, antebraços e cotovelos com toalha ou compressa estéril, utilizando movimentos compressivos e diferentes dobras da toalha para cada região.","Para realizar o preparo pré-operatório das mãos, siga os seguintes passos:

1.  Abra a torneira e molhe as mãos, antebraços e cotovelos.
2.  Recolha o antisséptico (clorexidina 2%) com as mãos em conchas e espalhe nas mãos, antebraços e cotovelos. Se usar esponja impregnada com antisséptico (clorexidina 2%), pressione a esponja contra a pele e espalhe por todas as partes (mãos, antebraços e cotovelos).
3.  Limpe sob as unhas com as cerdas da escova ou com o limpador de unhas, sob água corrente. As escovas são exclusivas para limpeza do leito ungueal.
4.  Friccione as mãos observando os espaços interdigitais e os antebraços por no mínimo, 03 a 05 minutos para a primeira cirurgia, e 02 a 03 minutos para as cirurgias subsequentes, mantendo as mãos acima do cotovelo.
5.  Enxágue as mãos com água corrente no sentido das mãos para cotovelos retirando todo o resíduo do produto. Feche a torneira com os cotovelos, joelho ou pés, se a torneira não possuir fotosensor.
6.  Enxugue as mãos em toalhas ou compressas estéreis, com movimentos compressivos, iniciando pelas mãos e seguindo pelos antebraços e cotovelos, atentando para utilizar diferentes dobras da toalha/compressa para regiões distintas.",0.8352277874946594,0.8140685558319092,0.8245124220848083
Precaução de Gotículas + Contato.,"Para adenovírus em lactentes e pré-escolares, a precaução é por gotículas e contato.",0.7741132974624634,0.6927908062934875,0.7311978340148926
"O tempo de precaução para adenovírus em lactentes e pré-escolares é durante a doença. Para pneumonia por adenovírus, a precaução também deve ser mantida durante a doença.","Para Adenovírus em lactentes e pré-escolares, a precaução é por gotículas e contato, durante a doença.",0.824795126914978,0.8515579104423523,0.8379629254341125
A precaução para brucelose é a precaução padrão.,A precaução para brucelose é a precaução padrão.,1.0,1.0,1.0
"Manter durante a doença, instituir na suspeita e manter até 48 horas sem diarreia e com tratamento adequado.",A precaução para *Clostridium difficile* (Colite associada a antibiótico) é de contato e deve ser mantida durante a doença. Deve-se descontinuar antimicrobianos se apropriado. A precaução deve ser instituída na suspeita e mantida até 48 horas sem diarreia e com tratamento adequado. Limpeza e desinfecção com hipoclorito podem ser necessárias se a transmissão persistir. A higiene das mãos deve ser feita com água e sabão sem antissépticos.,0.8402090668678284,0.6668572425842285,0.7435632348060608
"Para tuberculose extrapulmonar e não laríngea, a precaução indicada é a padrão, aplicada durante toda a assistência ao paciente.",A precaução para tuberculose extrapulmonar e não laríngea é a precaução padrão.,0.8414257168769836,0.9253038167953491,0.8813735842704773
"Para suspeita de tuberculose pulmonar, o tipo de precaução é por aerossóis, com duração até a obtenção de 3 pesquisas de BAAR negativas ou resultado negativo no teste Genexpert ou estabelecimento de diagnóstico alternativo.","Para casos de suspeita de tuberculose pulmonar, a precaução é por aerossóis. A duração é até que se obtenham 3 pesquisas de BAAR negativas ou Genexpert negativo ou diagnóstico alternativo estabelecido.",0.8853074312210083,0.8991237282752991,0.892162024974823
"Precaução padrão são medidas universais que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independente do diagnóstico, incluindo higienização das mãos, uso de luvas, máscara cirúrgica, óculos de proteção, avental, manejo seguro de materiais perfurocortantes e limpeza do ambiente.","Precaução padrão são medidas universais que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independentemente do diagnóstico.",0.7598592638969421,0.9679552316665649,0.8513758778572083
"Precaução padrão são medidas universais adotadas pelos profissionais de saúde para todos os pacientes, independentemente do diagnóstico. Os momentos para higienização das mãos incluem: antes e depois do contato com o paciente, antes de manusear dispositivos invasivos, após contato com sangue, secreções ou fluidos corporais (mesmo usando luvas), durante a assistência ao paciente ao passar de uma área contaminada para outra não contaminada do corpo do paciente, e após contato com as superfícies próximas do paciente.","A precaução padrão são medidas universais que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independente do diagnóstico. A higiene das mãos deve ocorrer antes e depois do contato com o paciente, antes de manusear dispositivos invasivos, após contato com sangue, secreções ou fluidos corporais (mesmo usando luvas), durante a assistência ao paciente ao passar de uma área contaminada para outra área não contaminada do corpo do paciente, e após contato com as superfícies próximas do paciente.",0.9611305594444275,0.9579994082450867,0.9595624208450317
"Deve-se usar luvas nas seguintes situações:

1. **Na assistência ao paciente:** quando houver risco ou contato direto com sangue, secreções, excreções, mucosas, pele não íntegra; durante o manejo do paciente para transporte; e sempre que houver contato direto com o paciente ou sua unidade de internação em precaução de contato.
2. **No manuseio de produtos químicos:** 
   - Luvas para proteção química são obrigatórias durante o manuseio de produtos químicos com risco de contato com a pele (exceto para soluções como álcool e clorexidina em atividades assistenciais).
   - Luvas de procedimento são obrigatórias durante atendimento com soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais.
   - Luvas cirúrgicas são obrigatórias durante a manipulação de quimioterápicos (dois pares).
3. **Em procedimentos específicos:** como tricotomia pré-operatória, coleta de secreção respiratória, inserção de cateteres (com técnica asséptica e barreira máxima) e ao manusear máscara N95/PFF2 para reuso.
4. **Durante a paramentação para precauções:** as luvas são colocadas por último na sequência de uso de EPIs, antes de entrar em contato com o paciente ou ambiente contaminado, e devem ser removidas ao sair do ambiente, seguida de higienização das mãos.","As luvas devem ser usadas quando houver risco ou contato direto com sangue, secreções, excreções, mucosas e pele não íntegra.",0.6095736026763916,0.8256581425666809,0.7013493776321411
"Descartar materiais perfurantes cortantes em recipiente adequado, utilizando sempre os dispositivos de segurança, conforme o manual de biossegurança e precauções na assistência (MA.HE.004).","Materiais perfurocortantes devem ser descartados em recipientes adequados, utilizando sempre os dispositivos de segurança, conforme o manual de Biossegurança e precauções na assistência.",0.8675002455711365,0.8965619802474976,0.8817917108535767
"A precaução por contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes transmitidos por contato direto, e também para diversas doenças específicas, como abscessos com drenagem não contida, bronquiolite por vírus sincicial respiratório, infecções por Clostridium difficile, conjuntivite viral aguda, difteria, gastroenterites por certos agentes, herpes simples neonatal, escabiose, furunculose estafilocócica em lactentes e pré-escolares, hepatite A em pacientes incontinentes, impetigo, pediculose, poliomielite, rotavírus em pacientes incontinentes, rubéola congênita, entre outras, conforme detalhado no quadro de orientações técnicas.",A precaução de contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.,0.6722941398620605,0.904504120349884,0.7713007926940918
"A precaução por gotículas é indicada para pacientes com infecção suspeita ou confirmada, de importância epidemiológica, transmitida por gotículas com tamanho superior a 5 micra. Inclui doenças como caxumba (até 9 dias após início do edema), coqueluche (até 5 dias de terapia eficaz), difteria faríngea (até terapia eficaz e 2 culturas negativas), epiglotite por Haemophilus influenzae (até 24h de terapia eficaz), gripe/influenza (até 7 dias após início dos sintomas, exceto imunossuprimidos e crianças até 14 dias), meningite por Haemophilus influenzae ou Neisseria meningitidis (até 24h de terapia eficaz), pneumonia por Mycoplasma pneumoniae (durante a doença), rubéola adquirida (até 7 dias após início do exantema), entre outras listadas nos protocolos. A duração varia conforme a doença e a resposta ao tratamento.","A precaução para gotículas é indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.",0.6520639657974243,0.8735203146934509,0.7467186450958252
"Sim, a máscara N95 pode ser reutilizada, desde que observados critérios e procedimentos específicos. Ela é de uso individual e exclusivo pelo mesmo profissional. Para reutilização, deve-se inspecionar visualmente antes de cada uso, verificando se mantém vedação aceitável, não apresenta sinais de estrago, perda de qualidade, umidade ou sujeira. Máscaras úmidas, sujas, rasgadas, amassadas ou com vincos devem ser descartadas. Quando houver associação de patologias transmitidas por contato, não é recomendado o reuso.

Para guardar e reutilizar posteriormente de forma segura, é necessário higienizar as mãos, identificar um envelope de papel com data e nome, calçar luvas, remover a máscara pelos elásticos sem tocar na superfície interna e com mínimo contato externo, acondicioná-la no envelope sem tocar na sua superfície externa (os elásticos não devem ficar dentro da embalagem), descartar as luvas, higienizar as mãos novamente e fechar o envelope.","A máscara N95 pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja.",0.6667330265045166,0.8281348347663879,0.7387205958366394
"A tricotomia pré-operatória não deve ser realizada rotineiramente. Caso haja indicação, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos e fora da sala de cirurgia.","A tricotomia pré-operatória não deve ser realizada rotineiramente. Caso haja indicação, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos, e fora da sala de cirurgia.",0.9948195815086365,0.9915801286697388,0.9931972622871399
"O checklist de prevenção de infecção de corrente sanguínea deve ser preenchido concomitantemente à realização do procedimento de inserção do cateter venoso central, ou seja, durante a execução do procedimento, em todos os turnos.","O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) deve ser preenchido em todas as passagens de acesso venoso central realizadas no HE - UFPel/EBSERH, concomitantemente à realização do procedimento, independentemente do turno.",0.8253760933876038,0.7672889232635498,0.7952732443809509
NÃO ENCONTRADO,Não é possível responder a esta pergunta com base nos documentos fornecidos.,0.5600971579551697,0.5522712469100952,0.5561566948890686
"O checklist de prevenção de infecção de corrente sanguínea (formulário CCIH – 002) está disponível no site do hospital, no sistema ADS Hospitalar, aba documentos, pasta CCIH.","O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) está disponível no site do hospital no sistema ADS Hospitalar, aba documentos, pasta CCIH, formulário CCIH – 002.",0.9108439683914185,0.8614490628242493,0.8854581713676453
"A cultura de vigilância deve ser realizada na admissão de recém-nascidos na UTI Neonatal quando forem provenientes de outra instituição hospitalar com mais de 24 horas de vida, ou com menos de 24 horas se tiverem realizado procedimentos invasivos (cirurgia, cateter central, sonda vesical, intubação). Na UTI adulto, deve ser feita na admissão de pacientes oriundos de outras instituições de saúde que permaneceram internados por 72 horas (ou menos, se associado a procedimentos invasivos como intubação, acessos venosos centrais/arteriais ou cateterismo vesical de demora), de pacientes transferidos de outros setores do mesmo hospital com internação superior a 7 dias, ou daqueles com histórico de hospitalização recente em UTI (últimos 3 meses) ou internação em instituições de longa permanência, home-care e hemodiálise.","Na UTI adulto, a cultura de vigilância deve ser realizada em pacientes oriundos de outras instituições de saúde, que permaneceram internados por 72 horas ou menos, se associado a procedimentos invasivos (intubação orotraqueal, acessos venosos centrais e arteriais, cateterismo vesical de demora), em pacientes oriundos de outros setores do HE-UFPel que permaneceram internados por 7 dias ou mais, e em pacientes com histórico de hospitalização recente em UTI (últimos 3 meses) ou internação em instituições de longa permanência, home-care e hemodiálise. Na UTI Neonatal, a cultura de vigilância deve ser realizada em Recém Nascido (RN) proveniente de outra instituição hospitalar com mais de 24 horas de vida, ou com menos de 24 horas de vida, caso tenha realizado procedimentos invasivos (cirurgia, cateter central, sonda vesical, intubação).",0.8751640319824219,0.8813827037811279,0.8782623410224915
"O ressuscitador manual deve ser trocado entre pacientes, com desinfecção de alto nível entre os usos.",O ressuscitador manual autoinflável (Ambú) deve ser trocado entre pacientes e passar por desinfecção de alto nível.,0.8921469449996948,0.841045081615448,0.8658427000045776
Um equipo de infusão intermitente deve ser trocado a cada 24 horas.,Um equipo de infusão intermitente pode ser utilizado por 24 horas.,0.9344866275787354,0.9541311264038086,0.944206714630127
O equipo de NPT deve ser trocado a cada bolsa.,O equipo de NPT deve ser trocado a cada bolsa.,1.0,1.0,1.0
"Os extensores devem ser trocados juntamente com o sistema de infusão, seguindo a periodicidade estabelecida para esse sistema.",Extensores devem ser trocados juntamente com o sistema de infusão.,0.840919554233551,0.9647164344787598,0.89857417345047
Não há rotina de troca estabelecida para o cateter venoso central; não deve ser substituído exclusivamente com base no tempo de permanência.,O cateter venoso central (CVC) não tem uma rotina de troca estabelecida e não deve ser substituído apenas em virtude do tempo de permanência.,0.9069585204124451,0.8733434081077576,0.8898336291313171
Trocar o cateter umbilical arterial em 5 dias e o venoso em 7 a 14 dias.,"O cateter umbilical arterial deve ser trocado a cada 5 dias, e o venoso a cada 7 a 14 dias.",0.9097397923469543,0.8841896653175354,0.8967827558517456
"A cobertura (curativo) do cateter venoso central deve ser trocada conforme o tipo de material: membrana transparente semipermeável pode permanecer até 7 dias, enquanto cobertura de gaze estéril deve ser trocada a cada 48 horas. Em qualquer caso, deve ser trocada imediatamente se estiver solta, suja ou úmida.","A cobertura do cateter venoso central (CVC) deve ser trocada conforme o material utilizado: membrana transparente semipermeável até 7 dias ou cobertura de gaze estéril até 48 horas. A troca deve ser imediata se a cobertura estiver solta, suja ou úmida.",0.8804033398628235,0.9070606231689453,0.8935332298278809
"As responsabilidades do setor de suprimentos são: solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho (USOST) a aprovação de todo novo produto químico; e efetuar compra somente de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos (FISPQ), em português.","O setor de suprimentos tem as seguintes responsabilidades:

*   Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico
*   Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português",0.8749052882194519,0.9036093950271606,0.8890257477760315
"A paramentação durante o manuseio de produtos químicos envolve o uso obrigatório de equipamentos de proteção individual específicos conforme o risco. Deve-se utilizar avental de PVC ou impermeável para manipulação de produtos químicos líquidos (como formol, ácido clorídrico, ácido peracético, corantes); avental cirúrgico com proteção química para manipulação e administração de quimioterápicos; e calçado de segurança durante manuseio e transporte.

Para proteção das mãos, são obrigatórias luvas para proteção química quando há risco de contato com a pele, exceto para soluções como álcool e clorexidina em atividades assistenciais; luvas de procedimento durante atendimento com uso de tais soluções e administração de quimioterápicos; e luvas cirúrgicas (dois pares) durante manipulação de quimioterápicos.

Para proteção respiratória, é necessário respirador PFF2/N95 em ambientes com risco de inalação de particulados (poeiras, névoas, fumos) e máscara com filtro para gases ácidos/vapores orgânicos durante manipulação de produtos que liberem gases ou vapores (como formol, ácido clorídrico, solventes). Óculos de proteção são obrigatórios sempre que houver risco de contato de respingos ou gotículas com os olhos.","A paramentação durante o manuseio de produtos químicos inclui:

*   Avental de PVC ou outra composição impermeável: Obrigatório durante a manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   Avental cirúrgico com proteção contra produtos químicos: Obrigatório durante a manipulação e administração de quimioterápicos.
*   Calçado de segurança: Obrigatório durante o manuseio e transporte de produtos químicos.
*   Luvas para proteção química: Obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   Luvas de procedimento: Obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   Luvas cirúrgicas: Obrigatório durante manipulação de quimioterápicos (dois pares).
*   Máscara respiratória - respirador PFF2/N95: Obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   Máscara respiratória - com filtro gases ácidos/vapores orgânicos: Obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   Óculos de proteção: Obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.",0.8293004035949707,0.8093751072883606,0.8192166686058044
ERRO,"Os documentos fornecidos não detalham o que fazer especificamente quando um empregado está em crise. No entanto, o documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve um processo de acolhimento psicossocial e identificação preventiva de riscos psicossociais e de saúde mental, que pode ser acionado em situações de sofrimento mental do colaborador. Este processo envolve o contato com o enfermeiro de saúde mental, a realização de escuta qualificada, encaminhamento para avaliação por outros profissionais da equipe do canal de saúde mental e comunicação com a chefia imediata.",0.6628592014312744,0.518636167049408,0.5819451212882996
"As ações de emergência pós-exposição pessoal a produtos químicos na pele variam conforme cada produto, por isso devem ser seguidas as instruções contidas na Ficha de Informação de Segurança de Produtos Químicos (FISPQ) específica. O médico deve ser consultado imediatamente ou o mais breve possível.","As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.",0.9208454489707947,0.942018985748291,0.931311845779419
"Se durante o procedimento o empregado perceber que a máscara N95 não foi colocada adequadamente, deve interromper imediatamente o procedimento e corrigir a vedação da máscara antes de dar continuidade à atividade.",O documento não especifica o que fazer se a máscara N95 não for colocada adequadamente durante o procedimento.,0.7743692994117737,0.8354071974754333,0.8037310838699341
"O Índice de Práticas Seguras (IPS) é uma ferramenta gerencial que avalia a aderência da força de trabalho às normas de Saúde e Segurança do Trabalho (SST) no Hospital Escola da Universidade Federal de Pelotas, expresso em percentual. As classificações do IPS são: ótimo (>95%), bom (86 a 95%), regular (71 a 85%) e ruim (≤70%). O cálculo considera o número de desvios, seu peso conforme a severidade (baixa=0,3, média=1, alta=3) e o total de pessoas observadas. As auditorias são mensais, realizadas por profissionais da USOST sem aviso prévio, com o objetivo de fornecer um índice consistente para as chefias, identificando condições seguras e áreas que necessitam de melhorias.","O documento informa que o Índice de Práticas Seguras (IPS) pode ser classificado em quatro níveis:

*   IPS ótimo: > 95%
*   IPS bom: de 86 a 95%
*   IPS regular: de 71 a 85%
*   IPS ruim: ≤ 70%",0.6664239764213562,0.7524983882904053,0.7068504095077515
ERRO,"O documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve que um colaborador que identificar sinais de sofrimento mental em um colega de trabalho, deve entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166. O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local, para realização da escuta qualificada.",0.6743453741073608,0.48073190450668335,0.5613119602203369
As superfícies de trabalho devem ser limpas e desinfetadas no mínimo uma vez por turno e sempre que necessário.,As superfícies de trabalho devem ser limpas e desinfetadas no mínimo uma vez por turno e sempre que necessário.,1.0,1.0,1.0
NÃO ENCONTRADO,Não há informações nos documentos fornecidos sobre quando algum material biológico deve ser considerado e tratado como contaminado.,0.5737746357917786,0.5587872266769409,0.5661817193031311
"Não. O uso de adornos (alianças e anéis, pulseiras, relógios de uso pessoal, colares, brincos, broches e piercing expostos) não é permitido no interior do Hospital Escola.","Não, não é permitido o uso de adornos (alianças e anéis, pulseiras, relógios de uso pessoal, colares, brincos, broches e piercing expostos) no interior do HE.",0.9538724422454834,0.9544290900230408,0.9541506767272949
