pergunta,resposta,tokens_prompt,tokens_resposta,tokens_total
"Como corrigir número de uma APAC?
","Para corrigir o número de uma APAC, a TI toma conhecimento da necessidade de alteração através de um chamado no GLPI, no qual deve ser informado o nome completo do paciente, o número errado da APAC e o número correto. Opcionalmente, pode ser informada a data da APAC.

Os passos são:
1.  Primeiramente, busca-se o ID da solicitação da APAC a ser alterada através do nome do paciente, executando o seguinte comando SQL:
    ```sql
    SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em
    FROM po_apacs_solicitacoes sol
    INNER JOIN po_pacientes pa on sol.paciente_id = pa.id
    WHERE pa.nome like '%NOME DO PACIENTE%'
    ORDER BY id DESC;
    ```
2.  No resultado da pesquisa, verifica-se se as colunas `apa_num` e `criado_em` de pelo menos uma linha conferem com a APAC e datas informadas (a data é opcional). Se sim, memoriza-se o ID (coluna `id`).
3.  Em seguida, realiza-se a correção com o comando a seguir, usando o ID encontrado na pesquisa anterior e inserindo o número correto da APAC:
    ```sql
    UPDATE po_apacs_solicitacoes
    SET apa_num = '99999999999' /* número correto */
    WHERE id = 00000; /* ID da select anterior */
    ```",37108,302,37410
Como habilitar chamada em espera?,"Para habilitar a chamada em espera, siga os passos abaixo:

1.  A habilitação deverá ocorrer por demanda, através de solicitação de habilitação via sistema GLPI.
2.  Acesse a Central Telefônica através da interface web, no endereço 10.100.208.21.
3.  Ao acessar a página inicial da Central Telefônica, entre com username e password do administrador.
4.  Após acessar a central telefônica, selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal para o qual deseja alteração. (A seleção também pode ser feita através da opção ""System Information"", subitem ""Extensions Status"").
5.  Na aba Options, altere o campo ""Options"", item ""Call Waiting"" para Enable.
6.  Ainda na aba Options, após alterar o item ""Call Waiting"" para Enable, clique no botão ""Save"".
7.  Clique na faixa em vermelho ""Apply Configurations Changes Here"" para aplicar as alterações.",67645,219,67864
Como habilitar correio de voz?,"Para habilitar o correio de voz, siga os passos abaixo:

1.  A habilitação deverá ocorrer por demanda, através de solicitação de habilitação via sistema GLPI.
2.  Acessar a Central Telefônica através da interface web, no endereço 10.100.208.21.
3.  Ao acessar a página inicial da Central Telefônica, entre com username e password do administrador.
4.  Após acessar a central telefônica, selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal para o qual deseja alteração. (A seleção também pode ser feita através da opção ""System Information"", subitem ""Extensions Status"").
5.  Na aba ""Voicemail"", marcar a caixa ""Enable Voicemail"".
6.  Preencher/Alterar outros campos da aba ""Voicemail"" conforme as instruções a seguir: ""Disable PIN"", ""PIN Number"", ""Email Addess"", ""Email Attachment"", ""Play CID"", ""Play Envelope"", ""Delete Voicemail"".
7.  Na aba ""Options"", alterar o campo ""Call Forward"" e marcar a opção ""Voicemail"". Selecionar conforme demandado (Always, On Unavailable, When Busy) quando o encaminhamento deve ser feito.
8.  (Opcional) Caso demandado, na aba ""Other"", para configurar o acesso web ao correio de voz, no item ""Web Login"", marcar a caixa ""Enable"" e definir uma senha para o acesso Web.
9.  Após as configurações, clicar no botão ""Save"".
10. Clicar na faixa em vermelho ""Apply Configurations Changes Here"" para aplicar as alterações.",50771,345,51116
"Como corrigir datas de uma APAC?
","Para corrigir datas de uma APAC, o processo é realizado diretamente no banco de dados (he-hospitalar) através de comandos SQL, geralmente após o problema ser reportado via chamado no GLPI, que deve conter o nome completo do paciente, o número da APAC, a(s) data(s) errada(s) e a(s) correta(s).

O caminho geral envolve:

1.  **Descobrir o ID da solicitação da APAC:**
    *   Busque o ID da solicitação (`sol.id`) através do nome do paciente na tabela `po_apacs_solicitacoes` com o seguinte comando:
        `SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;` (Comando 1 em Documentos 1, 2, 6, 11, 15, 16, 47). Memorize o ID.

2.  **Correções específicas de datas:**

    *   **Alteração de datas de alta de uma APAC:**
        *   Verifique os registros na tabela `po_apacs_altas` para a `apa_solicitacao_id` correspondente:
            `SELECT * FROM po_apacs_altas WHERE apa_solicitacao_id = 00000;` (Comando 2 em Documentos 1, 15).
        *   Para ajustar a data de alta (campo `apa_dtobitoalta`), execute o comando, substituindo `AAAA-MM-DD` pela data correta e `00000` pelo ID da linha a ser alterada (campo `id` da tabela `po_apacs_altas`):
            `UPDATE po_apacs_altas SET apa_dtobitoalta = 'AAAA-MM-DD' WHERE id = 00000;` (Comando 3 em Documentos 1, 15).

    *   **Alteração na Data de Solicitação, Data de Início e Fim da Validade e Data da Autorização da APAC:**
        *   Utilize o ID da solicitação (obtido no passo 1) para atualizar a tabela `po_apacs_solicitacoes`. O comando pode ser ajustado para cada tipo de data:
            `UPDATE po_apacs_solicitacoes SET xxxxxxxxxxxxxxxxxx WHERE id = 00000;` (Comando 2 em Documentos 2, 16).
        *   Para ""Trocar data de início da validade"": `SET apa_dtiinval = 'AAAA-MM-DD'`
        *   Para ""Trocar data de fim da validade"": `SET apa_dtfimval = 'AAAA-MM-DD'`
        *   Para ""Trocar data de solicitação"": `SET created = 'AAAA-MM-DD'`
        *   Para ""Trocar data da autorização"": `SET apa_dataut = 'AAAA-MM-DD'`
        *   O formato da data deve ser 'AAAA-MM-DD'. (Documentos 2, 16).

    *   **Alteração na Data do Início do Tratamento Solicitado e Data da Identificação Patológica:**
        *   Caso a Data Inicial de Tratamento (`apa_dtiinval`) seja alterada na tabela `po_apacs_solicitacoes`, também é necessário ajustar a tabela `po_apacs_qts_rts` (usando o ID da solicitação do passo 1).
        *   Pesquise os registros na tabela `po_apacs_qts_rts`:
            `SELECT * FROM po_apacs_qts_rts WHERE apa_solicitacao_id = 00000 ORDER BY id;` (Comando 3 em Documentos 16, 27, 5, 14, 37).
        *   Para ajustar a data de início do tratamento (`apa_dtintr`), `apa_pr` e `apa_cmp` (de acordo com a data inicial e final de validade da APAC), utilize o comando de atualização. O `id` no `WHERE` é o identificador da linha na tabela `po_apacs_qts_rts`:
            `UPDATE po_apacs_qts_rts SET apa_cmp = 202206, /* Formato AAAAMM */ apa_pr = '2022-06-01', /* Formato 'AAAA-MM-DD' */ apa_dtintr = '2022-06-08', /* Formato 'AAAA-MM-DD' */ updated = '2022-06-28 10:32' /* Data e hora da correção */ WHERE id = 88888;` (Comando 4 em Documentos 16, 27, 5, 14, 37).
        *   Para ajustar a Data da Identificação Patológica (campo `apa_dtiden`) na mesma tabela (`po_apacs_qts_rts`), utilize:
            `UPDATE po_apacs_qts_rts SET apa_cmp = 202206, /* Formato AAAAMM */ apa_dtiden = '2022-05-01', /* Formato 'AAAA-MM-DD' */ updated = '2022-06-28 10:32' /* Data e hora da correção */ WHERE id = 88888;` (Comando 5 em Documento 27).",35668,926,36594
"Como atualizar o SISAIH?

","Para atualizar o SISAIH (especificamente o SISAIH01), siga os passos abaixo, conforme descrito nos documentos fornecidos:

1.  O setor responsável deve abrir um chamado no sistema GLPI, solicitando a atualização da versão do SISAIH01 e informando a nova versão a ser instalada, além dos nomes dos computadores que receberão a atualização.
2.  Baixe o executável da nova versão no site do Datasus: `http://sihd.datasus.gov.br/versao/versao_sisaih01.php`.
3.  Entre em contato com o setor demandante e solicite que o sistema seja fechado em todos os computadores.
4.  Acesse o servidor Datasus (IP 10.100.0.51) via “Conexão de Área de Trabalho Remota”, usando o usuário administrador e a senha padrão.
5.  Crie uma pasta com o número da versão atual do sistema e a data (versão_xxxx_ddmmaa) na pasta “SISAIH01”, localizada em `D:BKP`.
6.  Faça backup da base de dados do SISAIH01 (`D:DatasusSISAIH01`), copiando os arquivos `SISAIH01.GDB`, `SISAIH00.GDB` e `SISAIH99.GDB` para a pasta de backup criada anteriormente.
7.  Execute o arquivo de instalação da última versão baixada no servidor. Clique em AVANÇAR e depois em CONCLUIR.
8.  Acesse cada computador cliente informado no chamado do GLPI via VNC Viewer ou UltraVNC e execute o arquivo de instalação da última versão baixada. Clique em AVANÇAR e depois em CONCLUIR.
9.  Feche a conexão com os computadores e com o servidor remoto, e finalize o chamado no sistema GLPI.",51322,355,51677
"Como instalar o sistema operacional num computador?

","Para instalar o sistema operacional num computador utilizando uma imagem padrão, os procedimentos são os seguintes:

1.  Dar boot pelo CD do software Acronis.
2.  Na tela seguinte, selecionar a terceira opção: Acronis True Image Echo Enterprise Server (Full Version).
3.  Clicar na opção ""Recovery"" e depois em ""Next"".
4.  No menu do lado esquerdo, selecionar “HD_Suporte”.
5.  Abrir a pasta “Imagens” e selecionar a imagem do Sistema Operacional desejada (Ex.: Wind 10 Pro 500, conforme o tamanho do HD), após isso pressionar ""Next"".
6.  Marcar a opção “Restore disk or Partitions” (Primeira Opção), depois clique em ""Next"".
7.  Selecionar “Disk2” e clicar em ""Next"".
8.  Selecionar o HD que será formatado (com cuidado para não selecionar o HD externo), depois pressione ""Next"".
9.  Marcar a primeira opção, “Yes, I want to delete all the partitions or the destination hard disk drive before restoring”, depois clicar em ""Next"".
10. Deixar a segunda opção marcada “No, I do not.”, depois selecionar ""Next"".
11. Na tela “Additional setting”, não marcar nada, selecionar ""Next"".
12. Na última tela, clicar em “Proceed”. Após esperar a finalização do procedimento, clicar em “Ok” no final.",35174,297,35471
"Como formatar um computador?

",NÃO ENCONTRADO,51897,3,51900
"Como realizar o preparo pré operatório das mãos?
","Para realizar o preparo pré-operatório das mãos, siga os procedimentos abaixo:

*   Abrir a torneira e molhar as mãos, antebraços e cotovelos.
*   Recolher, com as mãos em conchas, o antisséptico (clorexidina 2%) e espalhar nas mãos, antebraços e cotovelos. No caso de esponja impregnada com antisséptico (clorexidina 2%), pressionar a parte da esponja contra a pele e espalhar por todas as partes (mãos, antebraços e cotovelos).
*   Limpar sob as unhas com as cerdas da escova (conjunto escova/esponja impregnada com antisséptico) ou com o limpador de unhas, sob água corrente. As escovas são exclusivas para limpeza do leito ungueal. (A escovação não é recomendada para a preparação cirúrgica das mãos).
*   Friccionar as mãos, observando os espaços interdigitais e os antebraços, por no mínimo 03 a 05 minutos para a primeira cirurgia, e 02 a 03 minutos para as cirurgias subsequentes, mantendo as mãos acima do cotovelo.
*   Enxaguar as mãos com água corrente no sentido das mãos para cotovelos, retirando todo o resíduo do produto. Fechar a torneira com os cotovelos, joelho ou pés, se a torneira não possuir fotosensor.
*   Enxugar as mãos em toalhas ou compressas estéreis, com movimentos compressivos, iniciando pelas mãos e seguindo pelos antebraços e cotovelos, atentando para utilizar diferentes dobras da toalha/compressa para regiões distintas.",34610,339,34949
"Qual o tipo de precaução para a doença adenovírus?
",Gotículas + Contato,68144,4,68148
"Qual o tempo de precaução para a doença adenovírus?
",Durante a doença,70060,4,70064
"Qual o tipo de precaução para brucelose?
",Padrão,53506,1,53507
"Qual a duração da precaução para clostridium?
",NÃO ENCONTRADO,61304,3,61307
"Qual o tipo e a duração da precaução para tuberculose extrapulmonar?
",NÃO ENCONTRADO,62128,3,62131
"Qual o tipo e a duração da precaução para suspeita de tuberculose pulmonar?
","Tipo de precaução: Aerossóis
Duração: 3 pesquisas de BAAR negativas ou Genexpert negativo ou diagnóstico alternativo estabelecido.",56165,32,56197
"O que é precaução padrão?

","Precaução padrão são medidas universais, que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independente do diagnóstico.",51555,36,51591
"O que é precaução padrão?
Quais os momentos de higienização das mãos?
","Precaução padrão são medidas universais que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independente do diagnóstico (Documento 1, 12, 15).

Os momentos de higienização das mãos devem ocorrer (Documento 1, 12, 15):
*   Antes e depois do contato com o paciente.
*   Antes de manusear dispositivos invasivos.
*   Após contato com sangue, secreções ou fluidos corporais (mesmo usando luvas).
*   Durante a assistência ao paciente, ao passar de uma área contaminada para outra área não contaminada do corpo do paciente.
*   Após contato com as superfícies próximas do paciente.",47842,150,47992
"Quando devo usar luvas?
","Deve-se usar luvas nas seguintes situações:

*   Quando houver risco ou contato direto com sangue, secreções, excreções, mucosas, pele não íntegra (Documento 3).
*   Para manejo com o paciente (Documento 2).
*   Quando houver contato direto com o paciente ou a sua unidade de internação (Documento 9).
*   Durante o manuseio de produtos químicos com risco de contato com a pele (Luvas para proteção química), exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais (Documento 4).
*   Durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais (Luvas de procedimento), exceto se o produto químico estiver sendo usado para higienização das mãos (Documento 4).
*   Durante manipulação e administração de quimioterápicos (Luvas cirúrgicas, dois pares) (Documento 4).
*   Ao guardar a máscara respiratória (N95/PFF2 ou equivalente) para reutilização, devem-se calçar luvas de procedimento (Documento 33, Documento 50).
*   Para realizar a tricotomia pré-operatória, devem-se calçar luvas (Luvas de procedimento) (Documento 42).
*   Ao coletar secreção respiratória para RT-PCR (aspirado de nasofaringe ou swab nasal) (Documento 43).
*   Para inserção de cateter venoso central (luvas estéreis) (Documento 48).
*   Ao receber recém-nascidos transferidos de outro hospital para a UTI Neonatal com medidas de precaução de contato (Documento 47).
*   Ao colher culturas de vigilância (swab nasal e retal) na admissão de recém-nascidos na UTI Neonatal (Documento 47).",41664,396,42060
"Como descartar material perfurocortante?
","Descartar materiais perfurantes cortantes em recipiente adequado, utilizando sempre os dispositivos de segurança, conforme MA.HE.004 Biossegurança e precauções na assistência.",43295,43,43338
Quando a precaução por contato é indicada?,"A precaução por contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.

É também indicada para diversas doenças e condições, incluindo (mas não se limitando a):
*   Abscesso com drenagem não contida pelo curativo
*   Adenovírus (lactente e pré-escolar, associado a precaução por gotículas)
*   Andes Vírus (associado a precaução por aerossóis)
*   Bactérias Multirresistentes
*   Bronquiolite / Infecção Respiratória por Vírus Sincicial respiratório / Vírus Parainfluenzae
*   Clostridium difficile (Colite associada a antibiótico)
*   Cólera
*   Coronavírus (SARS) incluindo SARS-CoV 2 (COVID-19, associado a precaução por aerossóis)
*   Difteria (cutânea - faríngea)
*   Escabiose
*   Estafilococcia, Estreptococcia (Pele, ferida e queimadura: com secreção não contida)
*   Furunculose Estafilocócica (lactentes e pré-escolares)
*   Gastroenterite por Campylobacter, V. cholera, Criptasporidium spp., Clostridium difficile, Rotavírus e outros vírus em pacientes incontinentes ou em fraldas.
*   Hepatite Viral A (uso de fraldas ou incontinente)
*   Hepatite Viral E (se paciente com incontinência fecal)
*   Herpes Simples (Neonatal, Muco cutâneo disseminado ou primário grave)
*   Herpes Zoster (localizado em imunossuprimido ou disseminado, associado a precaução por aerossóis)
*   Impetigo
*   Infecção de Ferida Cirúrgica (com secreção não contida)
*   Meningococcemia (associado a precaução por gotículas)
*   Monkeypox (associado a precaução por aerossóis)
*   Pediculose
*   Poliomielite
*   Rubéola (até 01 ano de idade, congênita)
*   Salmonelose (paciente incontinente)
*   Shigelose (paciente incontinente em uso de fraldas)
*   Úlcera/Lesão por Pressão (se não contida por curativo ou extensa)
*   Varicela (associado a precaução por aerossóis)
*   Vírus Sincicial Respiratório (lactente ou pré-escolar)
*   Vírus Parainfluenzae (lactente ou pré-escolar)

Além disso, precaução de contato empírica é instituída na UTI adulto para pacientes oriundos de outras instituições de saúde que permaneceram internados por 72 horas (ou menos, se associado a procedimentos invasivos), pacientes oriundos de outros setores do HE-UFPel que permaneceram internados por 7 dias ou mais, ou pacientes com histórico de hospitalização recente em UTI (últimos 3 meses) ou internação em instituições de longa permanência, home-care e hemodiálise, até o resultado negativo das culturas de vigilância, sendo mantida se o resultado for positivo para germes multirresistentes.",62916,649,63565
Quando a precaução por gotículas é indicada?,"A precaução por gotículas é indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.

Exemplos de doenças que indicam precaução por gotículas incluem:
*   Adenovírus - Lactente e pré-escolar (combinada com Contato)
*   Caxumba
*   Coqueluche
*   Difteria Faríngea
*   Epiglotite (Haemophylus influenzae)
*   Eritema Infeccioso (ver parvovírus B19)
*   Estreptococcia: Streptococcus Grupo A - Faringite (lactente e pré-escolar), Escarlatina (lactente e pré-escolar), Pneumonia (lactente e pré-escolar)
*   Gripe Pandêmica (Influenza)
*   Influenza: A,B,C
*   Meningite por Haemophilus influenzae (suspeita ou confirmada)
*   Meningite por Neisseria meningitidis (suspeita ou confirmada)
*   Meningococcemia (combinada com Contato)
*   Parvovírus B19 (doença crônica e imunossuprimido; crise aplástica transitória ou de células vermelhas)
*   Peste Pneumônica
*   Pneumonia por Adenovírus (combinada com Contato)
*   Pneumonia por Haemophylus influenzae - Crianças
*   Pneumonia por Neisseria menigitidis
*   Pneumonia por Mycoplasma pneumoniae
*   Pneumonia por Streptococcus Grupo A - Lactentes e pré-escolares
*   Rubéola Adquirida",52331,308,52639
A mascara N95 pode ser reutilizada?,"Sim, a máscara N95 pode ser reutilizada.

Documento 1 afirma: ""Estabelecer procedimentos e critérios para que os profissionais da saúde possam retirar e acondicionar a máscara respiratória (respirador particulado – N95/PFF2 ou equivalente), a fim de reutilizá-la posteriormente, de forma segura."" E também: ""Para guardar a máscara e admitir que posteriormente ela possa ser reutilizada, devem ser observados atentamente e cumpridos todos os passos descritos a seguir"".

Documento 2 e Documento 18 afirmam: ""A máscara pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja"".",33574,165,33739
Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória, caso haja indicação, deve ser feita imediatamente antes da cirurgia.",43545,24,43569
Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O preenchimento do checklist de prevenção de infecção de corrente sanguínea é obrigatório em todas as passagens de acesso venoso central realizadas, devendo ser concomitante à realização do procedimento, independentemente de turno, e aplicado sempre que houver inserção de cateter, em todos os turnos de trabalho (manhã, tarde e noite), enquanto o procedimento ocorre.",44521,92,44613
Onde ele esta disponivel?,NÃO ENCONTRADO,45069,3,45072
Onde esta disponível o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de prevenção de infecção de corrente sanguínea associada a cateter venoso central (CVC) está disponível no site do hospital no sistema ADS Hospitalar, aba documentos, pasta CCIH, formulário CCIH – 002.",40891,53,40944
Quando deve ser realizada cultura de vigilancia?,"A cultura de vigilância deve ser realizada nas seguintes situações:

Para UTI Neonatal:
*   Recém Nascido (RN) proveniente de outra instituição hospitalar com mais de 24 horas de vida.
*   RN com menos de 24 horas de vida, caso tenha realizado procedimentos invasivos (cirurgia, cateter central, sonda vesical, intubação).
Em ambos os casos, a coleta deve ser feita na admissão.

Para UTI adulto:
*   Pacientes oriundos de outras instituições de saúde, que permaneceram internados por 72 horas, ou menos, se associado a procedimentos invasivos (intubação orotraqueal, acessos venosos centrais e arteriais, cateterismo vesical de demora).
*   Paciente oriundo de outros setores do HE-UFPel que permaneceram internados por 7 dias ou mais.
*   Paciente com histórico de hospitalização recente em UTI (últimos 3 meses) ou internação em instituições de longa permanência, home-care e hemodiálise.",70609,222,70831
Quando deve ser trocado o ressuscitador manual?,"O ressuscitador manual deve ser trocado ""Entre pacientes"".",70580,14,70594
Por quanto tempo pode usar um equipo de infusão intermitente?,24 h,53652,1,53653
Por quanto tempo pode usar um equipo de NPT?,a cada bolsa,55749,3,55752
Por quanto tempo pode o extensor?,Juntamente com sistema de infusão,80561,8,80569
Quando trocar o CVC?,Sem rotina de troca estabelecida. Não substituir exclusivamente em virtude do tempo de permanência. A troca por fio-guia só deve ser utilizada em complicações NÃO infecciosas.,54145,43,54188
Quando trocar o cateter umbilical?,"Cateter umbilical Arterial – 5 dias
Venoso – 7 a 14 dias",39858,14,39872
Quando trocar a cobertura de CVC?,"A cobertura de cateter venoso central (CVC) deve ser trocada da seguinte forma:
*   Membrana transparente semipermeável – até 7 dias
*   Cobertura de gaze estéril – até 48 horas

Além disso, se a cobertura estiver solta, suja ou úmida, deve-se trocar imediatamente.",44652,66,44718
"quais são as responsabilidades do setor de suprimentos
","As responsabilidades do setor de suprimentos são:
* Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico.
* Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português.",69984,73,70057
descreva Paramentação durante manuseio de produtos químicos,"A paramentação durante o manuseio de produtos químicos envolve os seguintes equipamentos de proteção individual:

*   **Avental de PVC ou outra composição impermeável:** Uso obrigatório durante manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   **Avental cirúrgico com proteção contra produtos químicos:** Uso obrigatório durante manipulação e administração de quimioterápicos.
*   **Calçado de segurança:** Uso obrigatório durante o manuseio e transporte de produtos químicos.
*   **Luvas para proteção química:** Uso obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   **Luvas de procedimento:** Uso obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   **Luvas cirúrgicas:** Uso obrigatório durante manipulação de quimioterápicos (dois pares).
*   **Máscara respiratória - respirador PFF2/N95:** Uso obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   **Máscara respiratória - com filtro gases ácidos/vapores orgânicos:** Uso obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   **Óculos de proteção:** Uso obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.",54495,439,54934
"o que fazer quando um empregado esta em crise ?
","Quando um empregado estiver em crise, ou apresentar sinais/sintomas de sofrimento mental (como ansiedade elevada, estresse aumentado, tristeza, desânimo, uso de substâncias tóxicas, irritabilidade constante, oscilação do humor, choro fácil, pensamentos suicidas, animosidade, entre outros), as ações a serem tomadas dependem de quem identifica a situação:

1.  **Se um colega de trabalho identificar os sinais/sintomas:**
    *   Deve entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166.
    *   O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local para a realização da escuta qualificada.
    *   Caso o colaborador não compareça ou recuse o serviço, o enfermeiro fará o registro e comunicará a chefia imediata.
    *   Caso aceite, será realizada a escuta qualificada para coletar informações e, se necessário, encaminhar para avaliação de outros profissionais da equipe de saúde mental (Psiquiatra, Psicóloga assistencial, Psicóloga organizacional, Médica do trabalho e Psicóloga da CSQV).
    *   O enfermeiro de saúde mental enviará um despacho sigiloso à chefia imediata comunicando a data e horário do acolhimento.
    *   O enfermeiro se reunirá com a médica do trabalho para discutir o caso e avaliar a necessidade de avaliação ocupacional, atestado médico e/ou retorno ao trabalho.

2.  **Se a chefia imediata identificar os sinais/sintomas:**
    *   Deverá abrir processo SEI sigiloso atribuído aos profissionais da equipe multiprofissional, solicitando agendamento de escuta qualificada para relatar a situação do colaborador.
    *   O enfermeiro de saúde mental e a médica do trabalho deverão consultar e agendar reunião com a chefia imediata para maiores informações.
    *   A chefia imediata deverá orientar o colaborador sobre o acolhimento proposto pela USOST.
    *   O enfermeiro de saúde mental deverá consultar e agendar com o colaborador o dia, horário e local para a realização da escuta qualificada, seguindo os mesmos procedimentos de agendamento, realização da escuta e encaminhamentos descritos acima.

3.  **Se o próprio empregado buscar ajuda (demanda espontânea):**
    *   O enfermeiro especialista em saúde mental recebe a solicitação de atendimento e suporte especializado, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou pelo Ramal 5166.
    *   O enfermeiro de saúde mental deverá consultar e agendar com o empregado o dia, horário e local para a realização da escuta qualificada, seguindo os mesmos procedimentos de agendamento, realização da escuta e encaminhamentos descritos acima.

Em todos os casos, após a escuta qualificada e avaliação, o enfermeiro de saúde mental e a médica do trabalho discutirão o caso para definir os encaminhamentos necessários ao cuidado integral do trabalhador, que pode incluir atestado médico (com acompanhamento por assistente social e enfermeiro, se > 15 dias) e/ou retorno ao trabalho.

**Equipe do canal de saúde mental é composta por:** Psiquiatra (USME), Psicóloga assistencial e Psicóloga organizacional (UDP), Médicas do trabalho (USOST) e Psicóloga da UFPel (CSQV).",141206,793,141999
"o que fazer quando acontece derramamento de produto quimico na pele?

","Quando acontece derramamento de produto químico na pele (contaminação pessoal), as ações de emergência variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. Além disso, o médico deverá ser consultado imediatamente ou o mais breve possível.",51690,86,51776
"o que fazer se durante o procedimento o empregado percebe que a mascara N95 não foi colocada adequadamente?

","O profissional que está preenchendo o check list, ao detectar inconformidade grave, DEVERÁ VETAR a realização do procedimento até que tudo esteja dentro do preconizado, isto é, apenas quando houver correção do desvio. Em caso de falha/quebra de técnica, não é necessário preencher um novo checklist. Desta maneira, o profissional deverá sinalizar as correções e a continuidade do procedimento nas observações do formulário.",61125,105,61230
"quais os indices de práticas seguras no HE
","Os índices de práticas seguras no HE (Hospital Escola) são classificados da seguinte forma:

*   **IPS ótimo:** > 95%
*   **IPS bom:** de 86 a 95%
*   **IPS regular:** de 71 a 85%
*   **IPS ruim:** ≤ 70%",50614,50,50664
"o que fazer com colega que não esta bem emocionalmente e não aceita ajuda?

","De acordo com os documentos, no caso de um colega que não está bem emocionalmente e não aceita ajuda (serviço especializado ou assinar termo de autorização), as seguintes ações devem ser tomadas:

1.  **Quando a parte interessada (o colega que não está bem) não aceita o serviço especializado** (após o contato inicial do enfermeiro de saúde mental ou após uma ausência não justificada e novo contato), o enfermeiro de saúde mental deve:
    *   Informar que a recusa será formalizada através de e-mail institucional e processo SEI sigiloso.
    *   Deixar a chefia imediata ciente da situação relatada.
    *   Posteriormente, a chefia do setor irá informar e orientar o profissional a procurar o acolhimento da saúde mental oferecido pela USOST.
    *   Se, mesmo após a orientação da chefia, o colega ainda não aceitar, o acolhimento será finalizado formalizando a recusa para a chefia imediata através de processo SEI e registrando em prontuário.

2.  **Caso o colega compareça para a escuta qualificada, mas não aceite assinar o termo de autorização**, a escuta qualificada não será realizada, e o colaborador deverá assinar uma declaração de recusa, expressando sua opção livre, informada e esclarecida, assumindo os riscos derivados da sua decisão. O enfermeiro de saúde mental deverá, então, comunicar à chefia imediata do colaborador sobre a demanda recebida através de processo SEI sigiloso.",143678,350,144028
"Quando as superfícies de trabalho devem ser limpas e desinfectadas?
","As superfícies de trabalho devem ser limpas e desinfectadas:

*   No mínimo uma vez por turno e sempre que necessário (superfícies ao redor do paciente, como mesa de refeição, grades e cabeceira da cama, mesa de cabeceira, suportes de soro, e equipamentos como monitores, bombas de infusão e painéis de respirador).
*   Minimamente, 1 vez por turno (artigos que envolvem a assistência do paciente, como bombas de infusão, suporte de soro, mesa de cabeceira, mesa auxiliar, grade da cama, durante a permanência do paciente no hospital).
*   No mínimo, 1 vez por turno (locais mais manipulados como maçanetas, sanitários).
*   Entre os atendimentos (consultórios).",62395,165,62560
"Considerando os princípios de proteção biológica, quando algum material biológico deve ser considerado e tratado como contaminado?
","Algum material biológico deve ser considerado e tratado como contaminado quando, após resultados das culturas de vigilância, forem detectadas bactérias multirresistentes.",38194,42,38236
"O uso de adornos é permitido no Hospital Escola, desde que estes sejam pequenos, não estejam localizados nas mãos e não ofereçam risco de acidente durante execução dos procedimentos? 
",NÃO ENCONTRADO,50814,3,50817
