,pergunta,resposta,k_utilizado,num_chamadas,tokens_incremental,tokens_top50,economia_tokens,status
83,"Como excluir uma APAC?



","Ao contrário do que é geralmente solicitado, a exclusão de uma APAC não é realizada, mas sim a inativação da APAC no banco de dados.

Para inativar uma APAC:
1.  Busque o ID da solicitação referente à APAC através do nome completo do paciente, do número ou data da APAC, utilizando o seguinte comando:
    `SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;`
2.  No resultado da pesquisa, verifique se as colunas `apa_num` (número da APAC) e `criado_em` (data de solicitação) de pelo menos uma linha conferem com as informações dadas. Se sim, memorize o ID (coluna `id`).
3.  Desative a APAC com o comando a seguir, substituindo `00000` pelo ID encontrado na pesquisa anterior:
    `UPDATE po_apacs_solicitacoes SET status = 'I' WHERE id = 00000;`",5,2,8511,45068,0.8111520369219846,SUCESSO
84,"Como ingressar um computador no AD?



","Para ingressar um computador no Active Directory (AD), siga os procedimentos abaixo:

1.  Pressione a tecla Windows + tecla Pause/Break.
2.  Selecione ""Alterar configurações"".
3.  Escolha ""ID de rede"".
4.  Na próxima tela, selecione a opção “Este computador faz parte de uma rede corporativa” e pressione Avançar.
5.  Após isso, selecione “Minha empresa usa uma rede com domínio” e pressione Avançar.
6.  Irá aparecer uma tela com informações para prosseguir com a operação, pressione Avançar.
7.  Informe o nome do usuário, a senha e o nome do domínio (ex: EBSERHNET.EBSERH.GOV.BR).
8.  Irá abrir uma tela informando que foi encontrada uma conta para este computador e perguntando se deseja utilizá-la, pressione Não.
9.  Irá abrir uma tela pedindo para confirmar o nome do computador e o domínio, preencha os dados e avance para a próxima etapa.
10. Informe novamente o nome do usuário administrador da rede (ex: adm.lcosta), a senha e o domínio (ex: EBSERHNET.EBSERH.GOV.BR).
11. Na próxima tela, irá perguntar se você deseja adicionar o usuário como usuário de domínio, pressione Sim.
12. Conceda o nível de acesso Administrador para o usuário e pressione Avançar.
13. Pressione Concluir, depois clique em OK e reinicie a máquina.
14. Faça login com o usuário, para criar o perfil no computador.
15. Desabilite o firewall do Windows: Pressione Windows + R, escreva firewall.cpl, clique em OK, selecione “Ativar ou Desativar o Windows Defender Firewall” e desative o firewall.",5,2,6522,37817,0.8275378797895127,SUCESSO
85,"Como cadastrar leito no sistema AGHUX?



","Para cadastrar um leito no sistema AGHUX, siga os procedimentos abaixo:

1.  Acesse o sistema AGHUx através do endereço: https://aghu.heufpel.com.br/
2.  Vá no menu Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos.
3.  Na tela de pesquisa, digite o nome da enfermaria na qual deseja criar o novo leito e clique em Pesquisar.
4.  Após encontrar a enfermaria desejada, clique no ícone de edição.
5.  Na tela Cadastrar Quarto, clique no botão Adicionar para criação de um novo leito para a enfermaria (ou no ícone de edição caso deseje editar um leito existente).
6.  No formulário de cadastro de leitos, preencha todos os campos e deixe selecionado todos os campos.
7.  Após o preenchimento, clique no botão Confirmar.",5,2,4026,41628,0.9032862496396656,SUCESSO
86,"Como atender alterações de dados nos sistemas?
","Para atender alterações de dados nos sistemas, quando o software não oferece funcionalidade para tal ajuste, o Setor de Tecnologia da Informação e Saúde Digital poderá realizar a alteração diretamente na base de dados. O processo envolve:

1.  **Solicitação**:
    *   Para **dados assistenciais** (ex: alteração de evolução, anamnese), a chefia da unidade/setor deve abrir um processo no SEI, com um despacho informando as alterações e justificativa, e encaminhá-lo para a unidade USID/SETISD/SUP/HE-UFPel. Adicionalmente, deve abrir um chamado no sistema GLPI.
    *   Para **dados administrativos** (ex: alteração de número de APAC, nome de exame), a abertura do chamado deve ser realizada apenas via GLPI pela chefia do setor/unidade ou colaborador delegado formalmente, justificando a alteração.

2.  **Atendimento pela equipe técnica**:
    *   A equipe técnica verifica o chamado GLPI e o atribui.
    *   A USID analisa a solicitação:
        *   Se a alteração for em **sistemas desenvolvidos pela Sede**, deve ser aberto um chamado através da ferramenta SAPE Sistemas, e o número do SAPE deve ser incluído no acompanhamento do chamado GLPI, que permanecerá com a situação “Pendente” até a resolução pela Sede.
        *   Se for um **sistema desenvolvido pelo Hospital**, a alteração deverá ser realizada via base de dados.

3.  **Documentação**:
    *   Fotos do sistema antes e depois da alteração, contendo os dados, devem ser incluídas no chamado GLPI. Alternativamente, outros tipos de impressão (ex: relatório em PDF) podem ser utilizados.

4.  **Finalização**:
    *   Após a solução, o chamado GLPI deve ser finalizado.
    *   Caso também tenha sido aberto um processo no SEI, o mesmo deverá ser concluído através de um despacho informando o número do GLPI. O número do processo SEI também deverá constar nos acompanhamentos do chamado no GLPI.",5,2,7636,55057,0.8613073723595547,SUCESSO
87,"Como gerar relatório mensal da terceirizada?
","Para gerar o relatório mensal da terceirizada, siga os passos abaixo:

1.  No primeiro dia útil do mês, o fiscal do contrato com a empresa de desenvolvimento de sistemas (ou fiscal substituto) deverá emitir o relatório de tarefas concluídas.
2.  Acesse a ferramenta Redmine através do endereço http://projetos.heufpel.com.br/redmine, utilizando o mesmo login/senha de rede.
3.  Após logar, acesse o menu Projetos e escolha o projeto que foi desenvolvido pela empresa durante o mês. (Se a empresa atuou em mais de um projeto, repita o processo para cada um).
4.  No projeto desejado, vá na aba Tarefas.
5.  Filtre as tarefas pela situação diferente de ""Nova"".
6.  Adicione o filtro “Atribuído para” e selecione os nomes dos colaboradores que fazem parte da empresa de desenvolvimento de sistemas e/ou o grupo “time de desenvolvimento”.
7.  Adicione o filtro “Início maior ou igual ao primeiro dia do mês para faturamento”. Se alguma tarefa tiver iniciado em mês anterior ao faturamento, use essa data de início no filtro.
8.  Selecione a opção ""Aplicar"" para os filtros.
9.  Verifique as tarefas do grupo “time de desenvolvimento” para conferir se os desenvolvedores incluíram horas.
10. Marque as tarefas que contêm horas incluídas pelos desenvolvedores terceirizados e as tarefas atribuídas aos nomes dos desenvolvedores.
11. Selecione a opção ""CSV"" e o botão “Exportar”. O sistema irá gerar um arquivo em CSV.
12. No arquivo CSV gerado, analise e exclua as linhas que contêm tarefas que não deveriam estar na planilha.
13. Filtre a coluna ""início"" apenas com o mês a ser faturado.
14. Verifique o tempo estimado e o tempo gasto para confirmar se a demanda foi realizada no prazo. Caso contrário, aplique o desconto conforme especificado no contrato.",5,2,21192,102341,0.7929275656872612,SUCESSO
88,"Como gerar relatórios dos sistemas?
","Para gerar relatórios dos sistemas, a chefia de uma unidade/setor, estatístico do hospital ou a Gerência de Ensino e Pesquisa (GEP) deve abrir um chamado através da ferramenta GLPI para o Setor de Tecnologia da Informação e Saúde Digital. Este setor irá então desenvolver o relatório em Excel ou Power BI, conforme a demanda. No caso da GEP, é necessário que exista um projeto formalizado para justificar a extração dos dados.",5,2,5036,52344,0.9037903102552346,SUCESSO
89,"Como fazer melhorias dos sistemas?
","Para fazer melhorias nos sistemas, a chefia ou chefia substituta de uma unidade/setor deve abrir um chamado através da ferramenta GLPI para o Setor de Tecnologia da Informação e Saúde Digital.

O procedimento detalhado é o seguinte:
1.  **Abertura de Chamado:** A chefia ou chefia substituta de uma unidade/setor abre um chamado via GLPI para o Setor de Tecnologia da Informação e Saúde Digital, solicitando a melhoria em sistemas da rede EBSERH.
2.  **Verificação Inicial:** A equipe técnica verifica o chamado no GLPI e o atribui ao grupo SETISD – Sistemas. Se o chamado não for aberto por uma chefia, será solucionado com esta indicação.
3.  **Atendimento:** Um colaborador do SETISD – Sistemas assume o chamado, atribui-o a si e atualiza a situação para “Em atendimento”.
4.  **Esclarecimento da Demanda:** O colaborador realiza uma reunião para esclarecer a demanda de melhoria.
5.  **Abertura de Chamado SAPE:** Após o entendimento da demanda, é aberto um chamado via SAPE (http://sape-sistemas.ebserh.gov.br/), e o chamado no GLPI fica na situação “Pendente” até a resolução pela Rede Ebserh.
6.  **Resolução:** Após a solução da solicitação pela Rede, o status do chamado no GLPI é atualizado para “solucionado”; caso contrário, permanece como “pendente”.",5,2,6748,37028,0.8177595333261316,SUCESSO
90,"Como habilitar internação no AGHUX?

","Para habilitar um determinado procedimento de internação no sistema AGHU, tornando-o disponível para seleção como procedimento principal de uma internação hospitalar:

1. Acesse o sistema AGHU através do endereço: http://aghu.heufpel.com.br.
2. No sistema AGHU, acesse o menu Financeiro -> Faturamento -> Cadastros -> Tabelas -> Item Procedimento Hospitalar.
3. Na tela de listagem de procedimentos, digite o código do procedimento no campo Código SUS e selecione a opção Pesquisar.
4. Após encontrar o cadastro, selecione a opção Editar para acessar os dados de cadastro do procedimento.
5. No cadastro do procedimento, marque a opção Internação e após selecione a opção Gravar, que fica no final da página, para salvar os dados.",5,2,5052,40173,0.8742438951534612,SUCESSO
91,"Como criar tarefa de desenvolvimento?


","Para criar uma tarefa de desenvolvimento, siga os procedimentos descritos nos documentos:

1.  **Acessar a ferramenta Redmine:** Utilize o endereço http://projetos.heufpel.com.br/redmine, com o mesmo login/senha de rede.
2.  **Escolher o projeto:** Após logar no Redmine, acesse o menu ""Projetos"" e escolha o sistema desejado (ex: Sistema ADSHospitalar, Sistema ADSNutri).
3.  **Criar nova tarefa:** Dentro do projeto, vá na aba ""Tarefas"" e selecione a opção ""Nova Tarefa"".
4.  **Preencher o formulário de criação da tarefa:**
    *   **Tipo:** Selecione se a demanda é um defeito, melhoria, garantia pós-publicação, Peer Review, Gestão de Configuração ou Build.
    *   **Título:** Informe o título da tarefa. Se a tarefa for para iniciar e encaminhada para empresa terceirizada, no início do título deve ser colocado ""OS"" e o número da ordem de serviço.
    *   **Situação:** Defina como ""Nova"" se a demanda ainda não foi iniciada.
    *   **Atribuído para:** Selecione o nome do colaborador ou da equipe responsável (Ex: TIME DE DESENVOLVIMENTO).
    *   **Arquivos:** Para demandas de melhoria, anexe as histórias de usuários e a contagem de pontos de função. Para demandas direcionadas para a empresa terceirizada, inclua o arquivo de ordem de serviço assinado digitalmente (se a demanda já for iniciada).
    *   **Início:** Atualize o campo com a data de início da tarefa. Caso a demanda ainda não tenha início programado, deixe este campo em branco.
    *   **Tempo estimado:** Para demandas de melhoria, calcule 4 horas para cada ponto de função (multiplicar o total de pontos de função por 4, apenas para linguagens PHP/HTML/Javascript). Para defeito/garantia de pós-publicação, o prazo é de duas horas. Para os demais tipos, o tempo estimado é acordado com o desenvolvedor.

A tarefa de desenvolvimento é criada após a validação e aprovação de requisitos pelo demandante, já com a estimativa de contagem de pontos de função e histórias de usuários anexadas.",5,2,7625,63708,0.8803133044515602,SUCESSO
92,"Como criar tarefa de desenvolvimento?


","Para criar uma tarefa de desenvolvimento, siga os procedimentos abaixo:

1.  **Acessar a ferramenta Redmine:** Utilize o endereço http://projetos.heufpel.com.br/redmine, fazendo login com seu login/senha de rede.
2.  **Acessar o Projeto Desejado:** Após o login, vá ao menu ""Projetos"" e selecione o sistema desejado (ex: Sistema ADSHospitalar, Sistema ADSNutri).
3.  **Criar Nova Tarefa:** Dentro do projeto, acesse a aba ""Tarefas"" e selecione a opção ""Nova Tarefa"".
4.  **Preencher o Formulário de Criação:** No formulário que aparece, preencha os seguintes campos:
    *   **Tipo:** Selecione se a demanda é um defeito, melhoria, garantia pós-publicação, Peer Review, Gestão de Configuração ou Build.
    *   **Título:** Informe o título da tarefa. Se a tarefa for para uma empresa terceirizada e já for ser iniciada, adicione ""OS"" e o número da ordem de serviço no início do título.
    *   **Situação:** Defina como ""Nova"" se a demanda ainda não foi iniciada.
    *   **Atribuído para:** Selecione o nome do colaborador ou da equipe responsável (ex: TIME DE DESENVOLVIMENTO).
    *   **Arquivos:** Anexe as histórias de usuários e a contagem de pontos de função para demandas de melhoria. Se direcionada para empresa terceirizada, inclua o arquivo da ordem de serviço assinada digitalmente.
    *   **Início:** Atualize com a data de início da tarefa, ou deixe em branco se não houver um início programado.
    *   **Tempo estimado:** Calcule 4 horas para cada ponto de função para demandas de melhoria (apenas PHP/HTML/Javascript), ou 2 horas para defeitos/garantia de pós-publicação. Para os demais tipos, um tempo estimado é acordado com o desenvolvedor.

É importante que esta tarefa seja criada após a validação e aprovação de requisitos pelo demandante, já com a estimativa de contagem de pontos de função e histórias de usuários anexadas.",5,2,7565,63708,0.8812551014001382,SUCESSO
93,"Como unificar cadastros no PACS?


","Para unificar cadastros replicados no PACS do DCM4CHEE, siga os procedimentos abaixo:

1.  **Encontrar o cadastro gabarito:**
    *   Acesse o ADS Hospitalar e pesquise pelo nome do paciente em Cadastros > Paciente. Se houver múltiplos resultados ou nenhum, consulte o AGHU (Pacientes > Pesquisar Pacientes, em Pesquisa Fonética).
    *   O cadastro válido será aquele que possuir um ID de prontuário e/ou CPF, Cartão SUS e Nome da Mãe.
    *   Memorize o número da coluna ""Código"" do ADS Hospitalar; este será o ID gabarito.

2.  **Acessar o DCM4CHEE:**
    *   Acesse o DCM4CHEE como administrador (login: admin) e clique em ""Folder"" no menu superior.

3.  **Realizar a primeira pesquisa no DCM4CHEE:**
    *   Selecione a opção ""Search for"" para ""Patient (with or without studies)"".
    *   Pesquise primeiramente pelo ID do paciente (Patient\_ID / ID), utilizando o ID gabarito obtido no ADS Hospitalar.

4.  **Identificar e organizar os cadastros:**
    *   Nos resultados, expanda as linhas cinzas (pacientes) para visualizar as linhas verdes (exames).
    *   Os exames (linhas verdes) devem ficar associados a apenas um cadastro (linha cinza). Este cadastro deve conter informações corretas (nome, ID, data de nascimento e sexo) e possuir ""ADSHOSPITALAR"" como Issuer.
    *   Priorize o cadastro que:
        *   Não for expansível e já tiver ""ADSHOSPITALAR"" preenchido no campo ""Issuer of Patient ID"" (ou onde possa ser inserido).
        *   For expansível e tiver a maior quantidade de exames associados, além de ter ""ADSHOSPITALAR"" como Issuer (ou onde possa ser inserido).

5.  **Ajustar o cadastro escolhido:**
    *   Para inserir o Issuer ou outras informações, clique no ícone da folha com lápis na linha cinza.
    *   Marque ""Allow all attributes"", insira ""ADSHOSPITALAR"" no campo ""Issuer of Patient ID"". Se necessário, corrija a data de nascimento no formato AAAAMMDD e apague o conteúdo de ""Patient Comments"". Clique em ""Save"".

6.  **Criar um novo cadastro, se necessário:**
    *   Se nenhuma das condições de prioridade for satisfatória, clique em ""New Pacient"".
    *   Preencha as informações baseadas no cadastro gabarito do ADS Hospitalar, incluindo ""ADSHOSPITALAR"" em ""Issuer of Patient ID"" e a data de nascimento no formato M/D/AAAA. Clique em ""Save"".

7.  **Unificar os exames:**
    *   Clique no cadastro do paciente escolhido (linha cinza) com a tecla CTRL pressionada (a linha ficará laranja).
    *   Selecione os exames (linhas verdes) dos outros cadastros replicados da mesma forma, clicando com CTRL (também ficarão laranja).
    *   Clique em ""Move"" e, na próxima janela, clique em ""Move"" novamente.
    *   Após a unificação, o DCM4CHEE perguntará se deseja apagar os cadastros vazios; clique ""yes"".

8.  **Realizar nova pesquisa para unificação por nome:**
    *   Fixe o cadastro já ajustado na tela clicando nele (linha cinza) com o CTRL pressionado.
    *   Clique no botão ""Reset"".
    *   Selecione ""Patient (with or without studies)"" em ""Search for"".
    *   Digite/cole o nome correto do paciente (informado no ADS Hospitalar) e clique em ""Search"".
    *   Se surgirem novos resultados replicados, repita os passos de seleção e movimentação (passos 15, 16 e 17 da sequência original, ou seja, unificar os exames no cadastro principal). Se não houver outros cadastros, o processo foi concluído.

**Importante:** Caso haja replicação no ADS Hospitalar e AGHU, estes deverão ser preservados também no PACS DCM4CHEE. Exames podem ser unificados entre si, mas não serão vinculados ao cadastro ""correto"" de outro sistema.",10,4,24475,38016,0.35619212962962965,SUCESSO
94,Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada:

1.  O encaminhamento de chamadas estará desabilitado por padrão. A habilitação deverá ocorrer por demanda, através de solicitação de habilitação via sistema GLPI.
2.  Acessar a Central Telefônica através da interface web, no endereço 10.100.208.21.
3.  Ao acessar a página inicial da Central Telefônica, entre com username e password do administrador.
4.  Após acessar a central telefônica, selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal para o qual deseja alteração.
5.  Na aba Options, altere o campo ""Call Forward"", de acordo com as instruções a seguir:
    *   A primeira coluna representa quando o encaminhamento deve ser feito:
        *   **Always:** Sempre encaminhar ligações deste ramal.
        *   **On Unavailable:** Somente encaminhar ligações deste ramal, quando indisponível (ex: telefone desligado ou com “não perturbe” ativado).
        *   **When Busy:** Somente encaminhar ligações deste ramal, quando ocupado.
    *   A segunda coluna representa o tipo de encaminhamento que deve ser feito:
        *   **Voicemail:** Encaminha ligações para o correio de voz.
        *   **Number:** Encaminha ligações para outro ramal. Neste caso, preencher a caixa de texto com o ramal para o qual deve ser encaminhado as ligações.
        *   **Hang-up:** Finaliza as ligações.
6.  Ainda na aba Options, após alterar o item ""Call Forward"" conforme a demanda gerada, clicar no botão ""Save"".",5,2,4766,63469,0.9249082229119727,SUCESSO
95,"Como corrigir número de uma APAC?
","Para corrigir o número de uma APAC, siga os seguintes passos, conforme explicitado nos documentos:

1.  A TI toma conhecimento da necessidade de alteração através de um chamado no GLPI, que deve informar o nome completo do paciente, o número errado da APAC e o número correto. Opcionalmente, a data da APAC pode ser informada.
2.  Busque o ID da solicitação referente à APAC a ser alterada utilizando o nome do paciente. Para isso, execute o comando SQL:
    `SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;`
    (Substitua '%NOME DO PACIENTE%' pelo nome real do paciente).
3.  No resultado da pesquisa, verifique se as colunas `apa_num` e `criado_em` de pelo menos uma linha correspondem à APAC e datas informadas.
4.  Se a correspondência for encontrada, memorize o ID (coluna `id`) dessa linha.
5.  Realize a correção com o comando a seguir, substituindo '99999999999' pelo número correto da APAC e '00000' pelo ID encontrado na etapa anterior:
    `UPDATE po_apacs_solicitacoes SET apa_num = '99999999999' /* número correto */ WHERE id = 00000; /* ID da select anterior */`",5,2,8044,37101,0.7831864370232609,SUCESSO
96,Como habilitar chamada em espera?,"Para habilitar chamada em espera:
1. Acessar a Central Telefônica através da interface web, no endereço 10.100.208.21.
2. Entrar com username e password do administrador.
3. Selecionar a opção ""PBX Basic"", subitem ""Extensions"" ou ""System Information"", subitem ""Extensions Status"" e editar as configurações do ramal para o qual deseja alteração.
4. Na aba Options, alterar o campo ""Options"", item ""Call Waiting"" para Enable.
5. Clicar no botão ""Save"".
6. Clicar na faixa em vermelho ""Apply Configurations Changes Here"" para aplicar as alterações.",5,2,4850,67637,0.9282936854088738,SUCESSO
97,Como habilitar correio de voz?,"Para habilitar o correio de voz, siga os passos abaixo:

1.  Acesse a Central Telefônica através da interface web, no endereço 10.100.208.21.
2.  Na página inicial da Central Telefônica, entre com username e password do administrador.
3.  Após acessar a central telefônica, selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal desejado. (Alternativamente, pode ser feito através da opção ""System Information"", subitem ""Extensions Status"").
4.  Na aba ""Voicemail"", em ""Voicemail Configuration"", marque a caixa ""Enable Voicemail"".
5.  Na aba ""Options"", altere o campo ""Call Forward"" e marque a opção ""Voicemail"".
6.  Caso seja demandado, na aba ""Other"", configure o acesso web ao correio de voz marcando a caixa ""Enable"" no item ""Web Login"".
7.  Clique no botão ""Save"".
8.  Clique na faixa em vermelho ""Apply Configurations Changes Here"" para aplicar as alterações.",5,2,4639,50763,0.9086145420877411,SUCESSO
98,"Como corrigir datas de uma APAC?
","As datas de uma APAC podem ser corrigidas diretamente no banco de dados `he-hospitalar` através de comandos SQL, uma vez que o sistema ADS Hospitalar não oferece tela de edição para isso.

O procedimento geral envolve:
1.  **Preparar o ambiente:** Conectar-se ao banco de dados `APACs` usando uma ferramenta de gerenciamento de banco de dados (como o DB Visualizer).
2.  **Identificar o ID da solicitação da APAC:** Utilizar o nome do paciente para buscar o ID da solicitação (campo `id`) na tabela `po_apacs_solicitacoes` com o Comando 1:
    ```sql
    SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em
    FROM po_apacs_solicitacoes sol
    INNER JOIN po_pacientes pa on sol.paciente_id = pa.id
    WHERE  pa.nome like '%NOME DO PACIENTE%'
    ORDER BY id DESC;
    ```
    Anote o `ID` da APAC encontrado, ele será usado nas cláusulas `WHERE` dos comandos de alteração.

**Para tipos específicos de correção de datas:**

*   **Alteração de datas de alta de uma APAC:** (Documento 1)
    1.  Verifique os registros na tabela `po_apacs_altas` usando o `ID` da solicitação (Comando 2):
        ```sql
        SELECT * FROM po_apacs_altas WHERE apa_solicitacao_id = 00000;
        ```
    2.  Identifique o `ID` da linha onde o campo `dtobitoalta` está diferente de `null` e a data está incorreta.
    3.  Execute o comando para atualizar a data de óbito/alta (Comando 3), substituindo `00000` pelo `ID` da linha a ser alterada e `AAAA-MM-DD` pela data correta:
        ```sql
        UPDATE po_apacs_altas SET apa_dtobitoalta = 'AAAA-MM-DD' /* Data correta cfme chamado */ WHERE id = 00000; /* ID da linha que será alterada */
        ```
    4.  Para **retirar a alta dada incorretamente** (Documento 1), execute o Comando 4, substituindo `00000` pelo `ID` da solicitação:
        ```sql
        UPDATE po_apacs_altas
        SET apa_motsaida = 21,
            apa_dtobitoalta = null,
            apa_outrmot = null,
            excl_faturam = null
        WHERE apa_solicitacao_id = 00000;
        ```

*   **Alteração na Data de Solicitação, Data de Início e Fim da Validade e Data da Autorização da APAC:** (Documento 2)
    1.  Use o `ID` da solicitação encontrado no passo geral (Comando 1) para alterar a tabela `po_apacs_solicitacoes` (Comando 2), substituindo `00000` pelo `ID` da solicitação:
        ```sql
        UPDATE po_apacs_solicitacoes SET [CAMPO_A_ALTERAR] = 'AAAA-MM-DD' WHERE id = 00000;
        ```
    2.  Os campos e formatos para cada data são:
        *   Trocar data de início da validade: `SET apa_dtiinval = 'AAAA-MM-DD'`
        *   Trocar data de fim da validade: `SET apa_dtfimval = 'AAAA-MM-DD'`
        *   Trocar data de solicitação: `SET created = 'AAAA-MM-DD'`
        *   Trocar data da autorização: `SET apa_dataut = 'AAAA-MM-DD'`

*   **Alteração na Data do Início do Tratamento Solicitado e Data da Identificação Patológica:** (Documentos 2 e 5)
    1.  Além de alterar `apa_dtiinval` na tabela `po_apacs_solicitacoes` (conforme descrito acima), é necessário ajustar a tabela `po_apacs_qts_rts`.
    2.  Busque os registros relacionados na tabela `po_apacs_qts_rts` usando o `ID` da solicitação (Comando 3 no Documento 5), substituindo `00000` pelo `ID` da solicitação:
        ```sql
        SELECT * FROM po_apacs_qts_rts WHERE apa_solicitacao_id = 00000 ORDER BY id;
        ```
    3.  Para cada linha retornada (de acordo com os meses autorizados), atualize as colunas `apa_cmp`, `apa_pr`, `apa_dtintr` e `updated`. **ATENÇÃO:** O `ID` do `WHERE` neste comando é o identificador da linha na tabela `po_apacs_qts_rts`, e não o `ID` da solicitação (Comando 4 no Documento 5). Substitua os valores e `88888` pelos corretos:
        ```sql
        UPDATE po_apacs_qts_rts SET apa_cmp = 202206, /* Formato AAAAMM */
                                   apa_pr = '2022-06-01', /* Formato 'AAAA-MM-DD' */
                                   apa_dtintr = '2022-06-08', /* Formato 'AAAA-MM-DD' */
                                   updated = '2022-06-28 10:32' /* Data e hora da correção */
        WHERE id = 88888;
        ```",5,2,9432,35661,0.7355093799949525,SUCESSO
99,"Como atualizar o SISAIH?

","Para atualizar o SISAIH01, siga os procedimentos abaixo, conforme descrito nos documentos 6 e 7:

1.  **Solicitação de Atualização:** O setor responsável deve abrir um chamado no sistema GLPI, informando a nova versão a ser instalada e os nomes dos computadores que deverão receber a atualização.
2.  **Download do Executável:** Baixe o executável da nova versão do sistema no site do Datasus: http://sihd.datasus.gov.br/versao/versao_sisaih01.php.
3.  **Solicitar Fechamento do Sistema:** Entre em contato com o setor demandante e solicite que o sistema seja fechado em todos os computadores.
4.  **Acessar Servidor Datasus:** Acesse o servidor Datasus através de ""Conexão de Área de Trabalho Remota"" (IP 10.100.0.51), utilizando o usuário administrador e a senha padrão.
5.  **Criar Pasta de Backup:** Crie uma pasta com o número da versão atual do sistema e a data (versão\_xxxx\_ddmmaa) na pasta ""SISAIH01"", localizada no disco local D:\\BKP.
6.  **Realizar Backup da Base de Dados:** Copie os arquivos SISAIH01.GDB, SISAIH00.GDB e SISAIH99.GDB da pasta D:\\Datasus\\SISAIH01 para a pasta de backup criada anteriormente.
7.  **Executar Instalação no Servidor:** Execute o arquivo de instalação da última versão baixada no servidor. Clique em AVANÇAR e depois em CONCLUIR.
8.  **Executar Instalação nas Estações de Trabalho:** Acesse cada um dos computadores informados no chamado do GLPI (utilizando VNC Viewer ou UltraVNC) e execute o arquivo de instalação da última versão baixada. Clique em AVANÇAR e depois em CONCLUIR.
9.  **Finalizar:** Feche a conexão com os computadores e com o servidor remoto e finalize o chamado no sistema GLPI.",10,3,16142,51315,0.6854331092273214,SUCESSO
100,"Como instalar o sistema operacional num computador?

","Para instalar o sistema operacional num computador, conforme o Documento 1:

1.  Dar boot pelo CD do Acronis.
2.  Na tela seguinte, selecionar a terceira opção: Acronis True Image Echo Enterprise Server (Full Version).
3.  Clicar na opção Recovery e depois em Next.
4.  No menu do lado esquerdo, selecionar “HD_Suporte”.
5.  Abrir a pasta “Imagens” e selecionar a imagem do Sistema Operacional que desejar (Ex.: Wind 10 Pro 500, conforme o tamanho do HD que será formatado), após isso pressionar Next.
6.  Marcar a opção “Restore disk or Partitions” (Primeira Opção), depois clique em Next.
7.  Selecionar “Disk2”, clicar em Next.
8.  Selecionar o HD que será formatado (Ter o cuidado para não selecionar o HD externo), depois pressione Next.
9.  Marcar primeira Opção, “Yes, I want to delete all the partitions or the destination hard disk drive before restoring”, depois clicar em Next.
10. Deixar a segunda opção marcada “No, I do not.”, depois selecionar Next.
11. Na tela “Additional setting” não marcar nada, selecionar Next.
12. Última tela, clicar em “Proceed” , após esperar a finalização do procedimento, clicar em “Ok” no final.",5,2,4274,35167,0.8784656069610715,SUCESSO
101,"Como formatar um computador?

",NÃO ENCONTRADO,50,10,272989,51890,-4.260917325110811,FALHA
102,"Como realizar o preparo pré operatório das mãos?
","O preparo pré-operatório das mãos é realizado da seguinte forma:

*   Abrir a torneira e molhar as mãos, antebraços e cotovelos.
*   Recolher o antisséptico (clorexidina 2%) com as mãos em conchas e espalhar nas mãos, antebraços e cotovelos. No caso de esponja impregnada com antisséptico (clorexidina 2%), pressionar a parte da esponja contra a pele e espalhar por todas as partes (mãos, antebraços e cotovelos).
*   Limpar sob as unhas com as cerdas da escova (conjunto escova/esponja impregnada com antisséptico) ou com o limpador de unhas, sob água corrente. As escovas são exclusivas para limpeza do leito ungueal. A escovação não é recomendada para a preparação cirúrgica das mãos.
*   Friccionar as mãos, observando os espaços interdigitais e os antebraços por no mínimo, 03 a 05 minutos para a primeira cirurgia, e 02 a 03 minutos para as cirurgias subsequentes, mantendo as mãos acima do cotovelo.
*   Enxaguar as mãos com água corrente no sentido das mãos para cotovelos, retirando todo o resíduo do produto. Fechar a torneira com os cotovelos, joelho ou pés, se a torneira não possuir fotosensor.
*   Enxugar as mãos em toalhas ou compressas estéreis, com movimentos compressivos, iniciando pelas mãos e seguindo pelos antebraços e cotovelos, atentando para utilizar diferentes dobras da toalha/compressa para regiões distintas.",5,2,7102,34603,0.7947576799699448,SUCESSO
103,"Qual o tipo de precaução para a doença adenovírus?
",Gotículas + Contato,5,2,19968,68137,0.7069433641046714,SUCESSO
104,"Qual o tempo de precaução para a doença adenovírus?
",Durante a doença.,5,2,21812,70052,0.6886313024610289,SUCESSO
