idx,pergunta,resposta_gabarito,resposta_gerada,correctness,completeness,relevance,consistency,final_score,justification
109,"O que é precaução padrão?

","Precaução padrão são medidas universais que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independentemente do diagnóstico.","Precaução padrão são medidas universais, que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independente do diagnóstico.",5,5,5,5,5.0,"A resposta gerada é praticamente idêntica à resposta de referência, transmitindo a mesma informação de forma correta, completa e relevante. As pequenas diferenças (uma vírgula e a palavra 'independente' em vez de 'independentemente') não alteram o significado."
110,"O que é precaução padrão?
Quais os momentos de higienização das mãos?
","A precaução padrão são medidas universais que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independente do diagnóstico. A higiene das mãos deve ocorrer antes e depois do contato com o paciente, antes de manusear dispositivos invasivos, após contato com sangue, secreções ou fluidos corporais (mesmo usando luvas), durante a assistência ao paciente ao passar de uma área contaminada para outra área não contaminada do corpo do paciente, e após contato com as superfícies próximas do paciente.","Precaução padrão: medidas universais, que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independente do diagnóstico.

Os momentos de higienização das mãos são:
*   Antes e depois do contato com o paciente.
*   Antes de manusear dispositivos invasivos.
*   Após contato com sangue, secreções ou fluidos corporais (mesmo usando luvas).
*   Durante a assistência ao paciente ao passar de uma área contaminada para outra área não contaminada do corpo do paciente.
*   Após contato com as superfícies próximas do paciente.",5,5,5,5,5.0,"A resposta gerada é idêntica à resposta de referência em termos de conteúdo e precisão. Ela aborda completamente ambas as partes da pergunta, definindo ""precaução padrão"" e listando todos os momentos para a higienização das mãos. A formatação com marcadores melhora a legibilidade."
111,"Quando devo usar luvas?
","As luvas devem ser usadas quando houver risco ou contato direto com sangue, secreções, excreções, mucosas e pele não íntegra.","Deves usar luvas:
*   Quando houver risco ou contato direto com sangue, secreções, excreções, mucosas, pele não íntegra. (Documento 3)
*   Para manejo com o paciente. (Documento 2)
*   Para proteção química: durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais. (Documento 4)
*   De procedimento: durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. (Documento 4)
*   Cirúrgicas: durante manipulação de quimioterápicos (dois pares). (Documento 4)",5,5,5,5,5.0,"A resposta gerada é excelente. Ela inclui toda a informação da resposta de referência no seu primeiro ponto e adiciona outros contextos relevantes e corretos sobre o uso de luvas, tornando-a mais completa e informativa sem contradizer a referência."
112,"Como descartar material perfurocortante?
","Materiais perfurocortantes devem ser descartados em recipientes adequados, utilizando sempre os dispositivos de segurança, conforme o manual de Biossegurança e precauções na assistência.","Descartar materiais perfurantes cortantes em recipiente adequado, utilizando sempre os dispositivos de segurança.",5,3,5,5,4.5,"A resposta gerada está correta, relevante e consistente com a resposta de referência. No entanto, está incompleta, pois omite a parte crucial sobre seguir o ""manual de Biossegurança e precauções na assistência"", que é uma informação importante contida na referência."
113,Quando a precaução por contato é indicada?,A precaução de contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.,"A precaução por contato é indicada nas seguintes situações:

*   **Para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.** (Documento 1)
*   **Empiricamente, para pacientes da UTI adulto que se encaixam nos seguintes critérios, até o resultado negativo das culturas de vigilância:**
    *   Oriundos de outras instituições de saúde, que permaneceram internados por 72 horas, ou menos, se associado a procedimentos invasivos (intubação orotraqueal, acessos venosos centrais e arteriais, cateterismo vesical de demora).
    *   Oriundos de outros setores do HE-UFPel que permaneceram internados por 7 dias ou mais.
    *   Com histórico de hospitalização recente em UTI (últimos 3 meses) ou internação em instituições de longa permanência, home-care e hemodiálise.
    *   Se o resultado da cultura de vigilância for positivo para germes multirresistentes, a precaução de contato deve ser mantida. (Documento 5)
*   **Em casos específicos de doenças e condições, conforme o Quadro 1:** (Documento 4)
    *   Abcesso (Drenagem não contida pelo curativo)
    *   Adenovírus (Lactente e pré-escolar), em conjunto com precaução por gotículas
    *   Andes Vírus, em conjunto com precaução por aerossóis
    *   Bactérias multirresistentes
    *   Bronquiolite / Infecção respiratória por Vírus Sincicial respiratório / Vírus Parainfluenzae
    *   Clostridium difficile (Colite associada a antibiótico)
    *   Cólera
    *   Colite associada a antibiótico
    *   Conjuntivite: Viral aguda (hemorrágica)
    *   Coronavírus (SARS) incluindo SARS-CoV 2 (COVID-19), em conjunto com precaução por aerossóis
    *   Difteria (Cutânea - Faríngea)
    *   Enterovirose (Coxackie e Echovirus) - Lactente e Pré-escolar
    *   Escabiose
    *   Estafilococcia (Pele, ferida e queimadura: com secreção não contida)
    *   Estreptococcia: Streptococcus Grupo A (Pele, ferida e queimadura: com secreção não contida)
    *   Furunculose estafilocócica: - Lactentes e pré-escolares
    *   Gastroenterite: Campylobacter, V. cholera, Criptosporidium spp. - Clostridium difficile
    *   Rotavirus e outros vírus em pacientes incontinentes ou em fraldas
    *   Hepatite Viral: Vírus A (Uso de fraldas ou incontinente)
    *   Hepatite – Vírus E (se paciente com incontinência fecal)
    *   Herpes Simples (Neonatal)
    *   Herpes Simples (Muco cutâneo disseminado ou primário grave)
    *   Herpes Zoster (Localizado em imunossuprimido ou disseminado), em conjunto com precaução por aerossóis
    *   Impetigo
    *   Infecção de Ferida Cirúrgica: Com secreção não contida
    *   Meningococcemia, em conjunto com precaução por gotículas
    *   Monkeypox, em conjunto com precaução por aerossóis
    *   Pediculose
    *   Pneumonia Adenovírus, em conjunto com precaução por gotículas
    *   Pneumonia Burkholderia cepacia em fibrose cística (incluindo colonização respiratória)
    *   Poliomielite
    *   Rotavírus e outros vírus de gastroenterites (Paciente incontinente ou com fraldas)
    *   Rubéola (Congênita)
    *   Salmonelose (Paciente incontinente)
    *   Shigelose (Paciente incontinente em uso de fraldas)
    *   Úlcera/Lesão por Pressão (se não contida por curativo, Extensa)
    *   Varicela, em conjunto com precaução por aerossóis
    *   Vírus Sincicial Respiratório: lactente ou pré-escolar
    *   Vírus Parainfluenzae - lactente ou pré-escolar",5,5,5,5,5.0,"A resposta gerada é excelente. Ela inclui a informação da resposta de referência como seu primeiro ponto e, em seguida, a expande com uma lista muito mais detalhada e abrangente de situações específicas, critérios empíricos e doenças que requerem precaução por contato. A resposta é factualmente correta, mais completa que a referência, altamente relevante para a pergunta e totalmente consistente com a resposta de referência."
114,Quando a precaução por gotículas é indicada?,"A precaução para gotículas é indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.","É indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.",5,5,5,5,5.0,"A resposta gerada é quase idêntica à resposta de referência, contendo todas as informações essenciais de forma correta e relevante. A única diferença é a omissão do sujeito ""A precaução para gotículas"", que está implícito pela pergunta, tornando a resposta mais direta sem perder nenhuma informação."
115,A mascara N95 pode ser reutilizada?,"A máscara N95 pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja.","Sim, a máscara N95 pode ser reutilizada.

O Documento 1 estabelece procedimentos para que os profissionais de saúde possam acondicionar a máscara N95/PFF2 ou equivalente ""a fim de reutilizá-la posteriormente, de forma segura"". Ele também indica que, ""Para guardar a máscara e admitir que posteriormente ela possa ser reutilizada, devem ser observados atentamente e cumpridos todos os passos descritos a seguir"".

O Documento 2 reforça que ""A máscara pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja"". No entanto, adverte que ""Quando houver associação de patologias transmitidas através de contato, não é recomendado o reuso da máscara.""",5,5,5,5,5.0,"The generated answer is excellent. It correctly answers the question, includes all the information from the reference answer, and adds relevant context from its sources. It is fully consistent with the reference."
116,Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória não deve ser realizada rotineiramente. Caso haja indicação, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos, e fora da sala de cirurgia.","A tricotomia pré-operatória, caso haja indicação, deve ser feita imediatamente antes da cirurgia.",5,2,5,5,4.25,"A resposta gerada está correta e responde diretamente à pergunta sobre o momento da tricotomia. No entanto, é incompleta, pois omite informações importantes da resposta de referência, como o fato de não ser um procedimento de rotina, o método a ser utilizado (tricotomizadores elétricos) e o local (fora da sala de cirurgia)."
117,Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) deve ser preenchido em todas as passagens de acesso venoso central realizadas no HE - UFPel/EBSERH, concomitantemente à realização do procedimento, independentemente do turno.","O preenchimento do checklist deverá ser concomitante à realização do procedimento, independentemente de turno, e deve ser aplicado sempre que houver inserção de catéter, em todos os turnos de trabalho (manhã, tarde e noite).",4,2,5,5,4.0,"A resposta gerada está correta e é relevante, pois responde diretamente à pergunta sobre quando o checklist deve ser preenchido ('concomitante à realização do procedimento, independentemente de turno'). No entanto, a resposta é incompleta, pois omite informações cruciais presentes na referência, como o tipo específico de procedimento (acesso venoso central) e o local (HE - UFPel/EBSERH). A generalização para 'inserção de catéter' torna a informação menos precisa, afetando a nota de correção, embora não chegue a ser uma informação incorreta."
118,Onde ele esta disponivel?,Não é possível responder a esta pergunta com base nos documentos fornecidos.,NÃO ENCONTRADO,5,4,5,5,4.75,"A resposta gerada transmite a mesma ideia central da resposta de referência, que é a incapacidade de encontrar a informação solicitada. Embora seja menos completa por não explicar que a informação não foi encontrada 'nos documentos fornecidos', ela é correta, relevante e totalmente consistente com a referência."
119,Onde esta disponível o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) está disponível no site do hospital no sistema ADS Hospitalar, aba documentos, pasta CCIH, formulário CCIH – 002.","O documento está disponível no site do hospital no sistema ADS Hospitalar, aba documentos, pasta CCIH, formulário CCIH – 002.",5,4,5,5,4.75,"A resposta gerada está correta, relevante e consistente, fornecendo a localização exata do documento. No entanto, perde um ponto em completude por se referir ao documento de forma genérica (""O documento"") em vez de usar o nome completo e específico do checklist (""checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC)"") conforme fornecido na resposta de referência."
120,Quando deve ser realizada cultura de vigilancia?,"Na UTI adulto, a cultura de vigilância deve ser realizada em pacientes oriundos de outras instituições de saúde, que permaneceram internados por 72 horas ou menos, se associado a procedimentos invasivos (intubação orotraqueal, acessos venosos centrais e arteriais, cateterismo vesical de demora), em pacientes oriundos de outros setores do HE-UFPel que permaneceram internados por 7 dias ou mais, e em pacientes com histórico de hospitalização recente em UTI (últimos 3 meses) ou internação em instituições de longa permanência, home-care e hemodiálise. Na UTI Neonatal, a cultura de vigilância deve ser realizada em Recém Nascido (RN) proveniente de outra instituição hospitalar com mais de 24 horas de vida, ou com menos de 24 horas de vida, caso tenha realizado procedimentos invasivos (cirurgia, cateter central, sonda vesical, intubação).","A cultura de vigilância deve ser realizada em Recém Nascido (RN) proveniente de outra instituição hospitalar com mais de 24 horas de vida, ou com menos de 24 horas de vida, caso tenha realizado procedimentos invasivos (cirurgia, cateter central, sonda vesical, intubação). A coleta deve ser feita na admissão.",5,2,5,5,4.25,"A resposta gerada está correta, relevante e consistente com a resposta de referência. No entanto, é muito incompleta, pois aborda apenas os critérios para a UTI Neonatal e omite completamente todas as informações relativas à UTI adulto, que é uma parte significativa da resposta de referência."
121,Quando deve ser trocado o ressuscitador manual?,O ressuscitador manual autoinflável (Ambú) deve ser trocado entre pacientes e passar por desinfecção de alto nível.,O ressuscitador manual (Ambú – Ressussitador Manual Autoinflável) deve ser trocado **Entre pacientes**.,5,3,5,5,4.5,"A resposta gerada está correta, relevante e consistente com a resposta de referência, pois afirma corretamente que o ressuscitador deve ser trocado entre pacientes. No entanto, está incompleta por omitir a informação crucial de que o dispositivo deve passar por uma desinfecção de alto nível, um detalhe importante mencionado na referência."
122,Por quanto tempo pode usar um equipo de infusão intermitente?,Um equipo de infusão intermitente pode ser utilizado por 24 horas.,24 h,5,3,5,5,4.5,"A resposta gerada está correta, relevante e consistente com a resposta de referência. No entanto, é menos completa, pois fornece apenas a duração ('24 h') em vez da frase completa, omitindo o contexto."
123,Por quanto tempo pode usar um equipo de NPT?,O equipo de NPT deve ser trocado a cada bolsa.,A cada bolsa,5,4,5,5,4.75,"A resposta gerada está correta, relevante e consistente com a resposta de referência. Ela responde diretamente à pergunta. No entanto, é um pouco menos completa, pois é uma frase curta em vez de uma sentença completa como a referência, omitindo o sujeito e o verbo. Mesmo assim, transmite a informação essencial de forma eficaz."
124,Por quanto tempo pode o extensor?,Extensores devem ser trocados juntamente com o sistema de infusão.,Juntamente com sistema de infusão,5,3,5,5,4.5,"A resposta gerada está correta, relevante e consistente com a referência. Ela captura a informação principal de que o extensor deve ser trocado junto com o sistema de infusão. No entanto, a resposta é incompleta, pois é um fragmento de frase que omite o sujeito ('Extensores') e o verbo ('devem ser trocados'), o que a torna gramaticalmente pobre."
125,Quando trocar o CVC?,O cateter venoso central (CVC) não tem uma rotina de troca estabelecida e não deve ser substituído apenas em virtude do tempo de permanência.,Sem rotina de troca estabelecida. Não substituir exclusivamente em virtude do tempo de permanência.,5,5,5,5,5.0,"A resposta gerada é uma versão concisa e precisa da resposta de referência. Ela captura todas as informações essenciais, é factualmente correta, relevante para a pergunta e não apresenta contradições."
126,Quando trocar o cateter umbilical?,"O cateter umbilical arterial deve ser trocado a cada 5 dias, e o venoso a cada 7 a 14 dias.","Cateter umbilical arterial: 5 dias
Cateter umbilical venoso: 7 a 14 dias",5,5,5,5,5.0,"A resposta gerada extrai com precisão todas as informações essenciais da resposta de referência e as apresenta de forma clara e concisa. Ela é totalmente correta, completa, relevante e consistente."
127,Quando trocar a cobertura de CVC?,"A cobertura do cateter venoso central (CVC) deve ser trocada conforme o material utilizado: membrana transparente semipermeável até 7 dias ou cobertura de gaze estéril até 48 horas. A troca deve ser imediata se a cobertura estiver solta, suja ou úmida.","Curativo de cateter venoso central (CVC):
*   Membrana transparente semipermeável – até 7 dias
*   Cobertura de gaze estéril – até 48 horas
*   Se a cobertura estiver solta, suja ou úmida trocar imediatamente.",5,5,5,5,5.0,"A resposta gerada é excelente. Ela extrai todas as informações cruciais da resposta de referência, incluindo os prazos para cada tipo de cobertura e as condições para troca imediata. A formatação em lista torna a informação clara e fácil de entender, sendo totalmente correta, completa, relevante e consistente com a referência."
128,"quais são as responsabilidades do setor de suprimentos
","O setor de suprimentos tem as seguintes responsabilidades:

*   Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico
*   Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português","As responsabilidades do setor de suprimentos são:
* Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico.
* Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português.",5,5,5,5,5.0,"A resposta gerada é uma cópia exata da resposta de referência, com apenas pequenas diferenças de formatação que não alteram o conteúdo. Portanto, é totalmente correta, completa, relevante e consistente."
129,descreva Paramentação durante manuseio de produtos químicos,"A paramentação durante o manuseio de produtos químicos inclui:

*   Avental de PVC ou outra composição impermeável: Obrigatório durante a manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   Avental cirúrgico com proteção contra produtos químicos: Obrigatório durante a manipulação e administração de quimioterápicos.
*   Calçado de segurança: Obrigatório durante o manuseio e transporte de produtos químicos.
*   Luvas para proteção química: Obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   Luvas de procedimento: Obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   Luvas cirúrgicas: Obrigatório durante manipulação de quimioterápicos (dois pares).
*   Máscara respiratória - respirador PFF2/N95: Obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   Máscara respiratória - com filtro gases ácidos/vapores orgânicos: Obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   Óculos de proteção: Obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.","A descrição dos equipamentos de proteção individual que devem ser utilizados para as diferentes formas de contato em diversas situações de trabalho (como proteção dos olhos, pele e respiratória) são:

*   **Avental de PVC ou outra composição impermeável:** Uso obrigatório durante manipulação de produtos químicos líquidos, tais como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   **Avental cirúrgico com proteção contra produtos químicos:** Uso obrigatório durante manipulação e administração de quimioterápicos.
*   **Calçado de segurança:** Uso obrigatório durante o manuseio e transporte de produtos químicos.
*   **Luvas para proteção química:** Uso obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   **Luvas de procedimento:** Uso obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   **Luvas cirúrgicas:** Uso obrigatório durante manipulação de quimioterápicos (dois pares).
*   **Máscara respiratória - respirador PFF2/N95:** Uso obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   **Máscara respiratória - com filtro gases ácidos/vapores orgânicos:** Uso obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   **Óculos de proteção:** Uso obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.",5,5,5,5,5.0,"A resposta gerada é uma cópia quase exata da resposta de referência. Ela inclui todas as informações, está factualmente correta, é totalmente relevante para a pergunta e não apresenta contradições. A única diferença é uma frase introdutória ligeiramente mais elaborada, que não altera o conteúdo ou a qualidade da resposta."
130,"o que fazer quando um empregado esta em crise ?
","Os documentos fornecidos não detalham o que fazer especificamente quando um empregado está em crise. No entanto, o documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve um processo de acolhimento psicossocial e identificação preventiva de riscos psicossociais e de saúde mental, que pode ser acionado em situações de sofrimento mental do colaborador. Este processo envolve o contato com o enfermeiro de saúde mental, a realização de escuta qualificada, encaminhamento para avaliação por outros profissionais da equipe do canal de saúde mental e comunicação com a chefia imediata.","Quando um empregado apresenta sinais/sintomas de sofrimento mental, o protocolo a ser seguido depende de quem identifica essa situação:

**1. Identificação por colegas de trabalho:**
*   O colaborador que identificar sinais/sintomas de sofrimento mental (como ansiedade elevada, estresse aumentado, tristeza, desânimo, uso de substâncias tóxicas, irritabilidade constante, oscilação do humor, choro fácil, pensamentos suicidas, animosidade) no colega, deverá entrar em contato com o **enfermeiro de saúde mental** através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166.
*   O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local para a realização da **escuta qualificada**.

**2. Identificação pela chefia imediata:**
*   A chefia imediata que identificar sinais/sintomas de sofrimento mental no seu colaborador deverá abrir um **processo SEI sigiloso** atribuído aos profissionais da equipe multiprofissional, solicitando agendamento de escuta qualificada para relatar a situação.
*   O enfermeiro de saúde mental e a médica do trabalho deverão consultar e agendar reunião com a chefia imediata no mesmo processo SEI sigiloso para maiores informações.
*   A chefia imediata deverá orientar o colaborador sobre o acolhimento proposto pela USOST e informar que ele será contactado pela equipe do canal de saúde mental.
*   O enfermeiro de saúde mental deverá consultar e agendar com o colaborador o dia, horário e local para a realização da **escuta qualificada**.

**3. Identificação pela Coordenação de Saúde e Qualidade de Vida (CSQV – UFPel):**
*   A Psicóloga da equipe da CSQV, ao identificar sinais/sintomas de sofrimento mental em um colaborador do HE-UFPel, deve enviar um e-mail para sm.usost.he-ufpel@ebserh.gov.br aos cuidados do enfermeiro de saúde mental, solicitando agendamento de reunião para relato do caso.
*   O enfermeiro de saúde mental deverá consultar e agendar com a profissional da CSQV, no mesmo e-mail, o dia, horário e local para a reunião.
*   A profissional da CSQV deverá assinar um termo autorizando o compartilhamento das informações com a chefia imediata do profissional.
*   O enfermeiro de saúde mental deverá consultar e agendar com a chefia imediata, através de processo SEI, o dia, horário e local para reunião e discussão do caso, e solicitar que ela oriente o colaborador sobre o acolhimento terapêutico.
*   Caso a chefia aceite, deverá dar retorno no processo SEI ao enfermeiro de saúde mental para agendamento da **escuta qualificada**.
*   O enfermeiro de saúde mental deverá consultar e agendar com o colaborador o dia, horário e local para a realização da **escuta qualificada**.

**Após a identificação e agendamento da escuta qualificada (aplicável a todas as formas de identificação):**

*   Caso o colaborador se manifeste informando impossibilidade de comparecer na data marcada, a escuta será reagendada.
*   Em caso de ausência não justificada, será feito novo contato via telefone para consultar o interesse no serviço especializado. Se não aceitar, a recusa será formalizada por e-mail institucional e processo SEI sigiloso, e a chefia imediata será ciente.
*   Na data agendada, o enfermeiro de saúde mental formalizará a presença do colaborador e realizará a escuta qualificada para adquirir informações, reconhecer e acolher suas necessidades.
*   Quando necessário, será feito o devido encaminhamento para avaliação de outros profissionais da equipe do canal de saúde mental, composta por Psiquiatra (USME), Psicóloga assistencial e Psicóloga organizacional (UDP), Médicas do trabalho (USOST) e Psicóloga da UFPel (CSQV).
*   O enfermeiro de saúde mental enviará um despacho através do processo SEI sigiloso para a chefia imediata comunicando a data e horário do acolhimento.
*   O enfermeiro de saúde mental se reunirá com a médica do trabalho para repassar e discutir o caso, avaliando a necessidade de avaliação ocupacional.
*   Se houver necessidade de avaliação ocupacional, a médica do trabalho marcará consulta com o colaborador para avaliar a necessidade de **atestado médico e/ou retorno ao trabalho**.
*   Em caso de atestado médico, o colaborador seguirá a conduta da médica do trabalho e, no seu retorno, passará por reavaliação de atestado e escuta qualificada com o enfermeiro de saúde mental.
*   Se não necessitar de atestado médico e estiver apto para o trabalho, será liberado para desenvolver suas atividades laborais.
*   Após acompanhamento, o profissional de referência deverá dar um retorno à Médica do trabalho e/ou Enfermeiro de saúde mental sobre as necessidades emocionais do colaborador.
*   Caso o colaborador ainda não esteja apto, retornará para reavaliação entre médica do trabalho e enfermeiro de saúde mental para encaminhamentos necessários ao cuidado integral, até que esteja apto para o retorno.

Para atestados com duração específica:
*   Atestado entre 4 e 15 dias: o colaborador será automaticamente agendado para consulta de avaliação de atestado com a médica do trabalho, que oferecerá a escuta qualificada com o enfermeiro de saúde mental.
*   Atestado superior a 15 dias: passará por consulta com a médica do trabalho para avaliação de atestado, será encaminhado ao INSS (com trâmites legais feitos pela assistente social) e acompanhado pela assistente social e enfermeiro de saúde mental via telefone até o retorno. No retorno, passará por avaliação ocupacional pela médica do trabalho.

**Registro:**
*   Registrar informações relevantes em prontuário, sinalizando aspectos importantes referentes à saúde mental e encaminhamentos.
*   Criar processo SEI e enviar despacho para a chefia do colaborador atendido, informando data e horário do acolhimento em saúde mental.",5,5,5,5,5.0,"A resposta gerada é excelente e muito superior à resposta de referência. Enquanto a referência apenas menciona que existe um processo de acolhimento psicossocial, a resposta gerada detalha esse processo passo a passo, explicando os procedimentos para diferentes cenários (identificação por colegas, chefia, etc.) e as ações subsequentes. A resposta é correta, extremamente completa, relevante e consistente com a informação geral fornecida na referência."
131,"o que fazer quando acontece derramamento de produto quimico na pele?

","As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.","As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.",5,5,5,5,5.0,"The generated answer is an exact copy of the reference answer. Therefore, it is perfectly correct, complete, relevant, and consistent."
132,"o que fazer se durante o procedimento o empregado percebe que a mascara N95 não foi colocada adequadamente?

",O documento não especifica o que fazer se a máscara N95 não for colocada adequadamente durante o procedimento.,"O profissional responsável pelo preenchimento do checklist deverá interromper o procedimento caso sejam observadas quebras na técnica asséptica, e a interrupção deverá ser seguida da correção do desvio para que possa haver a continuidade do procedimento.",1,1,3,1,1.5,"A resposta gerada contradiz diretamente a resposta de referência. Enquanto a referência afirma que o documento não especifica o procedimento, a resposta gerada inventa um procedimento (interromper, corrigir, continuar), tornando-a factualmente incorreta e inconsistente. Ela falha completamente em transmitir a informação principal da referência, que é a ausência de informação no documento. A relevância é moderada porque a resposta tenta fornecer uma ação, que é o que a pergunta pede, mas o conteúdo da ação está incorreto de acordo com a fonte."
133,"quais os indices de práticas seguras no HE
","O documento informa que o Índice de Práticas Seguras (IPS) pode ser classificado em quatro níveis:

*   IPS ótimo: > 95%
*   IPS bom: de 86 a 95%
*   IPS regular: de 71 a 85%
*   IPS ruim: ≤ 70%","Os índices de práticas seguras no HE (Hospital Escola), conforme descrito no texto, são classificados da seguinte forma:
*   **IPS ótimo**: > 95%
*   **IPS bom**: de 86 a 95%
*   **IPS regular**: de 71 a 85%
*   **IPS ruim**: ≤ 70%",5,5,5,5,5.0,The generated answer is a perfect match to the reference answer. It correctly and completely lists all the safe practice indices and their corresponding percentage ranges. It is fully relevant and consistent with the reference.
134,"o que fazer com colega que não esta bem emocionalmente e não aceita ajuda?

","O documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve que um colaborador que identificar sinais de sofrimento mental em um colega de trabalho, deve entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166. O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local, para realização da escuta qualificada.","O documento 1, na seção ""3.3. Identificação preventiva de riscos psicossociais e saúde mental por colegas de trabalho"", descreve o procedimento:

1.  O colaborador que identificar sinais/sintomas de sofrimento mental no colega deverá entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166.
2.  Se o colega em questão (parte interessada) não aceitar o serviço especializado após contato telefônico (em caso de ausência não justificada), será formalizada a recusa de comparecimento através de e-mail institucional e processo SEI sigiloso, e a chefia imediata será ciente da situação relatada.
3.  Se o colega não aceitar assinar o termo de autorização para a escuta qualificada, esta não será realizada, e o colega deverá assinar uma declaração de recusa, expressando sua opção livre, informada e esclarecida, assumindo os riscos derivados da sua decisão.
4.  O enfermeiro de saúde mental deverá comunicar à chefia imediata do colega sobre a demanda recebida através de processo SEI sigiloso. A chefia do setor irá informar e orientar o profissional a procurar o acolhimento da saúde mental que a USOST oferece.
5.  Se, mesmo após a orientação da chefia e novo contato, o colega ainda não aceitar participar do serviço especializado (em caso de ausência não justificada ou recusa persistente), o acolhimento em questão será finalizado, formalizando a recusa para a chefia imediata através de processo SEI e registrando-a no prontuário.",5,5,5,5,5.0,"A resposta gerada é excelente. Ela não apenas inclui toda a informação da resposta de referência, mas também a expande com detalhes cruciais que respondem diretamente à segunda parte da pergunta do usuário ('...e não aceita ajuda'), algo que a resposta de referência não faz. A resposta gerada é mais completa, mais relevante para a pergunta específica e totalmente consistente com a informação base."
