,pergunta,resposta,k_utilizado,num_chamadas,tokens_incremental,tokens_top50,economia_tokens,status
107,"Qual o tipo e a duração da precaução para tuberculose extrapulmonar?
","Para tuberculose extrapulmonar (não laríngea), o tipo de precaução é a padrão. Não há duração específica indicada nos documentos para suspensão dessa precaução, diferentemente da tuberculose pulmonar que possui critérios definidos.",5,2,18102,62121,0.708600956198387,SUCESSO
108,"Qual o tipo e a duração da precaução para suspeita de tuberculose pulmonar?
","Para suspeita de tuberculose pulmonar, o tipo de precaução é aerossóis, com duração até a obtenção de três pesquisas de BAAR negativas ou resultado negativo no teste Genexpert ou estabelecimento de diagnóstico alternativo.",5,2,18100,56158,0.6776950746109192,SUCESSO
109,"O que é precaução padrão?

","Precaução padrão são medidas universais que devem ser adotadas pelos profissionais de saúde para todos os pacientes, independentemente do diagnóstico.",5,2,18162,51548,0.6476681927523862,SUCESSO
110,"O que é precaução padrão?
Quais os momentos de higienização das mãos?
","Precaução padrão são medidas universais adotadas por profissionais de saúde para todos os pacientes, independente do diagnóstico. Os momentos para higienização das mãos são: antes e depois do contato com o paciente, antes de manusear dispositivos invasivos, após contato com sangue, secreções ou fluidos corporais (mesmo usando luvas), durante a assistência ao passar de uma área contaminada para outra não contaminada do corpo do paciente, e após contato com as superfícies próximas do paciente.",5,2,5648,47835,0.881927458973555,SUCESSO
111,"Quando devo usar luvas?
","Deve-se usar luvas quando houver risco ou contato direto com sangue, secreções, excreções, mucosas ou pele não íntegra.",5,2,9678,41657,0.7676741003912908,SUCESSO
112,"Como descartar material perfurocortante?
","Descartar materiais perfurocortantes em recipiente adequado, utilizando sempre os dispositivos de segurança, conforme as orientações do manual de biossegurança MA.HE.004.",5,2,7078,43288,0.836490482350767,SUCESSO
113,Quando a precaução por contato é indicada?,"A precaução por contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes transmissíveis por contato direto, bem como para doenças infecciosas como Clostridium difficile, vírus sincicial respiratório em lactentes, herpes simples neonatal, escabiose, rotavírus em pacientes incontinentes, feridas com secreção não contida, e diversas outras condições listadas no quadro técnico (por exemplo, gastroenterites, adenovírus em lactentes, impetigo). A medida deve ser mantida durante o período de doença ou, no caso de bactérias multirresistentes, até a alta e por até 12 meses em caso de reinternação.",5,2,12503,62908,0.8012494436319705,SUCESSO
114,Quando a precaução por gotículas é indicada?,"A precaução por gotículas é indicada para pacientes com infecção suspeita ou confirmada, de importância epidemiológica, transmitida por gotículas com tamanho superior a 5 micrômetros, conforme doenças específicas listadas em orientações técnicas, como caxumba, coqueluche, influenza, meningite por Haemophilus influenzae ou Neisseria meningitidis, entre outras.",5,2,12101,52323,0.7687250348794985,SUCESSO
115,A mascara N95 pode ser reutilizada?,"Sim, a máscara N95/PFF2 pode ser reutilizada, desde que sejam seguidas condições específicas. Ela deve ser individual e de uso exclusivo pelo mesmo profissional. É necessário inspecionar visualmente a máscara antes de cada uso, descartando-a se estiver úmida, suja, rasgada, amassada ou com vincos. Para reutilização segura, deve-se acondicioná-la adequadamente em um envelope identificado, seguindo os procedimentos de higiene das mãos e evitando tocar na superfície interna e externa. A máscara pode ser reutilizada enquanto mantiver vedação aceitável, não apresentar sinais de dano, perda de qualidade ou umidade, exceto em casos de associação com patologias transmitidas por contato, quando o reuso não é recomendado.",5,2,6237,33566,0.8141869749150926,SUCESSO
116,Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória, quando indicada, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos e fora da sala de cirurgia.",5,2,6986,43538,0.8395424686480776,SUCESSO
117,Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de prevenção de infecção de corrente sanguínea associada a cateter venoso central deve ser preenchido durante a realização do procedimento de inserção, de forma concomitante, em todos os turnos e sempre que houver inserção de catéter.",5,2,8313,44514,0.8132497641191535,SUCESSO
118,Onde ele esta disponivel?,"Está disponível online no site do Hospital Escola UFPel, especificamente nas páginas de Ensino e Pesquisa, como em http://novo.heufpel.com.br/ensino/cadastros/ e http://novo.heufpel.com.br/ensino/estagios/, além de outras seções como a de atividades de pesquisa.",45,10,248871,45061,-4.522979960497992,SUCESSO
119,Onde esta disponível o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de prevenção de infecção de corrente sanguínea está disponível no site do hospital no sistema ADS Hospitalar, na aba documentos, pasta CCIH, como formulário CCIH – 002.",5,2,7290,40883,0.8216862754690213,SUCESSO
120,Quando deve ser realizada cultura de vigilancia?,"A cultura de vigilância deve ser realizada na admissão de recém-nascidos transferidos de outra instituição hospitalar para a UTI Neonatal, quando o recém-nascido tem mais de 24 horas de vida ou, se com menos de 24 horas, tiver realizado procedimentos invasivos como cirurgia, cateter central, sonda vesical ou intubação.",5,2,16333,70601,0.7686576677384174,SUCESSO
121,Quando deve ser trocado o ressuscitador manual?,"O ressuscitador manual deve ser trocado entre pacientes, com desinfecção de alto nível.",5,2,23104,70573,0.67262267439389,SUCESSO
122,Por quanto tempo pode usar um equipo de infusão intermitente?,Um equipo de infusão intermitente deve ser trocado a cada 24 horas.,5,2,19712,53645,0.6325473017056575,SUCESSO
123,Por quanto tempo pode usar um equipo de NPT?,O equipo de NPT deve ser trocado a cada bolsa de NPT.,5,2,9787,55741,0.824420085753754,SUCESSO
124,Por quanto tempo pode o extensor?,"O extensor deve ser trocado juntamente com o sistema de infusão, conforme a periodicidade estabelecida para o sistema.",5,2,17498,80553,0.7827765570493961,SUCESSO
125,Quando trocar o CVC?,Não há uma rotina de troca estabelecida para o cateter venoso central (CVC). A substituição não deve ser realizada exclusivamente com base no tempo de permanência. A troca por fio-guia é indicada apenas para complicações não infecciosas.,5,2,19677,54137,0.6365332397436134,SUCESSO
126,Quando trocar o cateter umbilical?,"O cateter umbilical arterial deve ser trocado a cada 5 dias, e o cateter umbilical venoso entre 7 a 14 dias.",5,2,13451,39851,0.662467692153271,SUCESSO
127,Quando trocar a cobertura de CVC?,"A cobertura de CVC deve ser trocada conforme o tipo de curativo: membrana transparente semipermeável pode permanecer até 7 dias, e cobertura de gaze estéril deve ser trocada a cada 48 horas. Em qualquer caso, a troca deve ser feita imediatamente se a cobertura estiver solta, suja ou úmida.",5,2,9615,44645,0.7846343375517975,SUCESSO
128,"quais são as responsabilidades do setor de suprimentos
",As responsabilidades do setor de suprimentos são solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho a aprovação de todo novo produto químico e efetuar a compra apenas de produtos químicos que acompanhem a ficha de informação de segurança em português.,5,2,9745,69977,0.8607399574145791,SUCESSO
129,descreva Paramentação durante manuseio de produtos químicos,A paramentação durante o manuseio de produtos químicos envolve o uso obrigatório de equipamentos de proteção individual específicos conforme o risco: avental de PVC ou impermeável para produtos líquidos; avental cirúrgico com proteção química para quimioterápicos; calçado de segurança; luvas para proteção química (exceto para soluções como álcool e clorexidina em atividades assistenciais); luvas de procedimento para atendimento com certas soluções e administração de quimioterápicos; luvas cirúrgicas (dois pares) para manipulação de quimioterápicos; respirador PFF2/N95 para particulados; máscara com filtro para gases ácidos/vapores orgânicos; e óculos de proteção contra respingos ou gotículas.,5,2,16008,54488,0.7062105417706651,SUCESSO
130,"o que fazer quando um empregado esta em crise ?
","Quando um empregado está em crise (apresentando sinais como ansiedade elevada, estresse aumentado, tristeza, desânimo, pensamentos suicidas, irritabilidade constante, oscilação de humor ou uso de substâncias tóxicas), deve-se entrar em contato imediatamente com o enfermeiro de saúde mental da USOST pelo e-mail sm.usost.he-ufpel@ebserh.gov.br ou pelo ramal 5166. O enfermeiro agendará uma escuta qualificada com o colaborador, comunicará a chefia imediata através de processo SEI sigiloso e, se necessário, envolverá a médica do trabalho para avaliação ocupacional, podendo haver encaminhamento para atestado médico ou para a equipe multiprofissional de saúde mental (psiquiatra, psicólogos, assistente social) conforme a avaliação do caso.",5,2,36057,141199,0.7446370016784821,SUCESSO
131,"o que fazer quando acontece derramamento de produto quimico na pele?

","Em caso de derramamento de produto químico na pele, as ações devem seguir as instruções específicas da Ficha de Informação de Segurança de Produtos Químicos (FISPQ) do produto envolvido, e um médico deve ser consultado imediatamente ou o mais breve possível.",5,2,8814,51683,0.8294603641429483,SUCESSO
132,"o que fazer se durante o procedimento o empregado percebe que a mascara N95 não foi colocada adequadamente?

","Se durante o procedimento o empregado perceber que a máscara N95 não está adequadamente colocada, deve interromper o procedimento imediatamente para corrigir a vedação ou substituir a máscara, garantindo a proteção antes de continuar.",30,8,165174,61119,-1.7024984047513865,SUCESSO
133,"quais os indices de práticas seguras no HE
","Os índices de práticas seguras (IPS) são categorizados em quatro níveis conforme o percentual obtido: ótimo (acima de 95%), bom (de 86% a 95%), regular (de 71% a 85%) e ruim (igual ou abaixo de 70%).",5,2,12030,50607,0.7622858497836268,SUCESSO
134,"o que fazer com colega que não esta bem emocionalmente e não aceita ajuda?

","Deve-se entrar em contato com o enfermeiro de saúde mental através do e-mail sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166 para relatar a situação, conforme o procedimento estabelecido para colegas de trabalho que identificam sinais de sofrimento mental.",5,2,53816,143671,0.6254219710310363,SUCESSO
135,"Quando as superfícies de trabalho devem ser limpas e desinfectadas?
",As superfícies de trabalho devem ser limpas e desinfectadas no mínimo uma vez por turno e sempre que necessário.,5,2,8840,62388,0.8583060845034302,SUCESSO
136,"Considerando os princípios de proteção biológica, quando algum material biológico deve ser considerado e tratado como contaminado?
",NÃO ENCONTRADO,50,10,229379,38187,-5.006730039018514,FALHA
137,"O uso de adornos é permitido no Hospital Escola, desde que estes sejam pequenos, não estejam localizados nas mãos e não ofereçam risco de acidente durante execução dos procedimentos? 
","Não, o uso de adornos não é permitido no interior do Hospital Escola, conforme explicitamente estabelecido nas regras de conduta para residentes. A proibição inclui alianças, anéis, pulseiras, relógios de uso pessoal, colares, brincos, broches e piercings expostos, sem fazer distinção quanto ao tamanho, localização ou risco durante procedimentos.",5,2,10207,50807,0.7991024858779302,SUCESSO
138,"Qual o fluxo para realizar pesquisas acadêmicas e científicas no HE-UFPEL? 
 ","O fluxo para realizar pesquisas acadêmicas e científicas no HE-UFPEL inicia com o pesquisador acessando a página do Setor de Pesquisa para baixar, preencher e assinar os formulários necessários (Termo de Confidencialidade, Termo de Compromisso de Devolução Científica, entre outros). Em seguida, deve registrar-se no Orcid e cadastrar-se no domínio Gov.br/Rede Pesquisa EBSERH, solicitando credenciamento no HE-UFPEL.

Após aprovação do credenciamento pela GEP (Setor de Pesquisa), o pesquisador cadastra seu projeto e equipe no sistema Rede Pesquisa, anexando os documentos. A GEP verifica o cadastro e, se estiver correto, encaminha para autorização do setor responsável, gerando um processo no SEI para análise e parecer das chefias envolvidas. Após aprovações, é emitida a Carta de Anuência.

Com o parecer favorável do Comitê de Ética em Pesquisa (CEP), o pesquisador anexa o documento no Rede Pesquisa e aguarda a liberação para coleta de dados. A GEP analisa a metodologia da coleta (presencial ou remota) e, se aprovada, orienta sobre prazos, necessidade de seguro para coletadores, emissão de crachás e cumprimento de protocolos de segurança.

Durante a coleta, a GEP monitora mensalmente o andamento e o pesquisador deve informar prorrogações ou conclusão. Ao final, o pesquisador envia a devolutiva (TCC, artigo, etc.) por e-mail. A GEP confirma o recebimento, salva o arquivo, encaminha às chefias dos setores envolvidos e publica na página da Pesquisa, atualizando a planilha de controle.",5,2,12314,68246,0.8195645166017056,SUCESSO
139,"Qual é o setor responsável pela liberação do credenciamento no Rede Pesquisa do HE UFPEL? 
 
 ","O setor responsável pela liberação do credenciamento no Rede Pesquisa do HE UFPEL é o Setor de Pesquisa - GEP (Gerência de Ensino e Pesquisa), que verifica e aprova as solicitações de credenciamento dos pesquisadores e da equipe de pesquisa na Plataforma SIG Ebserh.",5,2,13718,79337,0.8270920251585011,SUCESSO
140,"Como devo proceder para obter uma carta de anuência para realização de pesquisa acadêmica nas dependências do HE UFPEL?
 ","Para obter uma carta de anuência para pesquisa acadêmica no HE UFPEL, você deve:

1. Acessar a página do Setor de Pesquisa do HE-UFPEL para baixar, preencher e assinar os formulários necessários (Termo de Confidencialidade, Termo de Compromisso de Devolução Científica, entre outros).
2. Cadastrar-se e solicitar credenciamento no sistema Rede Pesquisa EBSERH através do domínio Gov.br.
3. Após aprovação do credenciamento, cadastrar seu projeto e equipe no sistema Rede Pesquisa, anexando todos os documentos exigidos em PDF (projeto completo e formulários assinados) e enviar para a Gerência de Ensino e Pesquisa (GEP) do HE-UFPEL.
4. O projeto será analisado pela GEP e, se estiver correto, encaminhado para as chefias dos setores envolvidos para avaliação e parecer.
5. Após a aprovação das chefias via sistema, a GEP emitirá a Carta de Anuência através do sistema Rede Pesquisa, que será assinada eletronicamente pelas autoridades competentes e disponibilizada.",5,2,19179,82150,0.7665368228849665,SUCESSO
141,Como faço para ter liberação para realizar o meu projeto no HE UFPEL? ,"Para obter liberação para realizar um projeto no HE UFPEL, o coordenador deve preencher e enviar online o formulário específico de solicitação disponível no site do Hospital Escola (http://novo.heufpel.com.br), na seção correspondente ao tipo de projeto (Ensino/Extensão, Atuação/Intervenção ou Pesquisa). Após o envio, a Gerência de Ensino e Pesquisa (GEP) recebe, analisa e encaminha a solicitação para avaliação via sistema Sei!, podendo requisitar o projeto detalhado e documentos complementares como aprovação do COCEPE, listagem de participantes e apólice de seguro quando necessário. O processo culmina com a emissão de uma Carta de Anuência em caso de aprovação.",5,2,24127,81576,0.7042389918603511,SUCESSO
142,Os projetos de pesquisas autorizadas no HE UFPEL são monitoradas? ,"Sim, os projetos de pesquisas autorizadas no HE UFPEL são monitorados pela Gerência de Ensino e Pesquisa (GEP). O monitoramento inclui consulta mensal à planilha de pesquisas para verificar os prazos de coleta de dados, contato com o pesquisador antes do término do prazo para verificar o andamento e se a pesquisa será publicada, atualização da planilha em caso de prorrogação, e solicitação da devolutiva com os resultados após o término da coleta de dados.",5,2,18440,92038,0.7996479714900367,SUCESSO
143,"Preciso prorrogar meu prazo para desenvolvimento da minha pesquisa no HE UFPEL, como devo proceder?
","Para prorrogar o prazo de coleta de dados da sua pesquisa no HE UFPEL, você deve informar a Gerência de Ensino e Pesquisa (GEP) por e-mail, especificando o novo prazo e se haverá alterações no projeto e/ou na equipe de coletadores. O e-mail para contato é gep.he-ufpel@ebserh.gov.br.",5,2,10044,75901,0.8676697276715721,SUCESSO
144,"quais são as etapas para formalização uma visita técnica no HE UFPEL?
","As etapas para formalização de uma visita técnica no HE UFPEL são: 1. O solicitante deve acessar o site do hospital na aba Ensino - Visitas, preencher e enviar o formulário online com no mínimo dez dias de antecedência. 2. A Gerência de Ensino e Pesquisa (GEP) recebe a solicitação, confere os dados e inicia um processo no sistema Sei! para encaminhamento à unidade/serviço escolhido para avaliação. 3. O responsável pela unidade aprova ou não a visita. Se aprovada, a GEP informa o solicitante e solicita a listagem dos participantes (com nome completo, CPF e telefone) com até 72 horas de antecedência. 4. A GEP imprime etiquetas de identificação para os visitantes e as deixa na portaria, junto com a lista de presença e o formulário de pesquisa de satisfação. 5. A GEP confirma a visita com o profissional designado e com o solicitante, informando as orientações. Após a visita, a lista de presença e o formulário de satisfação são recolhidos e arquivados.",5,2,14948,75370,0.8016717526867454,SUCESSO
145,"Quem é responsável pela impressão dos crachás de estágios no HE UFPEL?
","A responsabilidade pela impressão dos crachás de estágios no HE UFPEL é da Gerência de Ensino e Pesquisa (GEP), especificamente executada pelo assistente administrativo ou colaboradores da GEP.",5,2,9926,62676,0.8416299700044674,SUCESSO
146,"Perdi meu crachá o que devo fazer solicitar um crachá novo no HE UFPEL?
","Para solicitar um novo crachá no HE UFPEL após perdê-lo, entre em contato com a Gerência de Ensino e Pesquisa (GEP) de forma presencial, por telefone ou e-mail. Os contatos são: endereço na Rua Dr. Professor Araújo, 439, Centro; telefone (53) 3284.4934; site http://novo.heufpel.com.br/ensino/; ou e-mail ensino.hepel@ebserh.gov.br. Após a solicitação e confirmação do cadastro, o crachá será confeccionado e poderá ser retirado no dia seguinte na Portaria da Rampa (portaria de acesso a funcionários e alunos).",5,2,9828,72476,0.8643964898725095,SUCESSO
147,"Como envio a devolutiva de uma pesquisa realizada no HE-UFPel?
","Para enviar a devolutiva de uma pesquisa realizada no HE-UFPel, o pesquisador deve encaminhá-la via e-mail para sgpits.he-ufpel@ebserh.gov.br assim que a pesquisa for concluída. A devolutiva deve incluir a versão final do trabalho, como TCC, tese, dissertação, artigos, livros, capítulos, trabalhos apresentados em eventos ou registros de patentes.",5,2,7957,68598,0.8840053645878889,SUCESSO
148,"Como envio a devolutiva de uma pesquisa realizada no HE-UFPel?
","Para enviar a devolutiva de uma pesquisa realizada no HE-UFPel, o pesquisador deve encaminhá-la por e-mail para sgpits.he-ufpel@ebserh.gov.br assim que a pesquisa for concluída. A devolutiva deve incluir a versão final do trabalho, como TCC, tese, dissertação ou qualquer publicação científica resultante.",5,2,7935,68598,0.884326073646462,SUCESSO
149,"Como proceder para ter acesso aos dados de prontuários para pesquisa?

","Para ter acesso aos dados de prontuários para pesquisa, é necessário seguir procedimentos que variam conforme o tipo de solicitação. Para participantes de estudos clínicos, o investigador principal deve solicitar o prontuário ao Serviço de Arquivo Médico (SAME) via e-mail, anexando o Termo de Compromisso de Confidencialidade e Sigilo, após o paciente ter consentido através do TCLE. Para solicitações acadêmicas (como estudos de caso, dados preliminares ou trabalhos para eventos), o solicitante deve preencher e enviar o Formulário de Solicitação para Consulta de Prontuários e Dados Institucionais (GEP 010) à Gerência de Ensino e Pesquisa (GEP), que encaminhará ao SAME para disponibilização da consulta. Para projetos de pesquisa formalizados, é necessário credenciamento na Plataforma SIG Ebserh (Rede Pesquisa), cadastro do projeto e envio dos documentos exigidos à GEP. Em todos os casos, o acesso aos prontuários é realizado mediante aprovação e agendamento com o SAME.",5,2,10818,47991,0.7745827342626742,SUCESSO
150,"Qual a frequência de troca de artigos?

","Com base nos documentos, a frequência de troca de artigos hospitalares varia conforme o tipo de dispositivo, com periodicidades específicas para cada item. Por exemplo, o cateter venoso periférico deve ser trocado a cada 96 horas, nebulizadores a cada 24 horas, e itens como ambú e circuitos de ventilação mecânica são trocados entre pacientes. Alguns dispositivos, como cateter arterial e sonda vesical de demora, não têm rotina estabelecida, sendo avaliados diariamente ou conforme necessidade clínica.",5,2,19935,61057,0.6735018097843,SUCESSO
151,como faço para excluir uma apac?,"Para excluir uma APAC, realiza-se a inativação do registro no banco de dados, uma vez que não é feita a exclusão direta. Após conectar ao banco de dados, execute uma consulta SQL para localizar a APAC pelo nome do paciente e obter o ID correspondente. Em seguida, atualize o campo `status` para 'I' (inativo) na tabela `po_apacs_solicitacoes` utilizando o ID encontrado.",10,3,18139,43020,0.5783589028358903,SUCESSO
152,Quais EPIs devo utilizar na assistência?,"Os Equipamentos de Proteção Individual (EPIs) a serem utilizados na assistência são definidos conforme o MA.HE.004 Manual de Biossegurança e Precauções na Assistência, devendo ser adotados de acordo com as indicações de precaução baseadas no tipo de transmissão da doença, conforme especificado no quadro de orientações técnicas. Os EPIs mencionados nos documentos incluem: avental, luvas, máscara (cirúrgica ou N95/PFF2, dependendo do caso), óculos ou protetor facial e, para procedimentos específicos como coleta de secreção respiratória, também gorro. A escolha e combinação específicas dos EPIs variam conforme o procedimento e o tipo de precaução aplicável (padrão, contato, gotículas ou aerossóis).",5,2,12672,99914,0.8731709269972177,SUCESSO
153,"Como é procedimento de lavagem de mãos?
","O procedimento de lavagem (higienização simples das mãos) consiste em: 1. Abrir a torneira e molhar as mãos, sem encostar na pia. 2. Aplicar sabão líquido suficiente para cobrir todas as superfícies das mãos. 3. Ensaboar as palmas das mãos friccionando-as entre si. 4. Esfregar a palma de uma mão contra o dorso da outra com os dedos entrelaçados e vice-versa. 5. Entrelaçar os dedos e friccionar os espaços interdigitais. 6. Esfregar o dorso dos dedos de uma mão com a palma da outra, em movimento de vai-e-vem, e vice-versa. 7. Esfregar o polegar com a palma da mão oposta, usando movimentos circulares, e vice-versa. 8. Friccionar as polpas digitais e unhas de uma mão contra a palma da outra. 9. Esfregar os punhos com movimentos circulares usando a palma da mão oposta. 10. Enxaguar as mãos, removendo o sabão no sentido dos dedos para os punhos, evitando tocar a torneira. 11. Secar as mãos e punhos com papel toalha descartável. 12. Fechar a torneira com o cotovelo ou com o papel toalha. O processo deve durar entre 40 e 60 segundos. Para higienização antisséptica, substitui-se o sabão comum por sabão com antisséptico, seguindo os mesmos passos. Alternativamente, pode-se usar preparação alcoólica, aplicando quantidade suficiente para cobrir todas as superfícies das mãos e friccionando seguindo os mesmos movimentos até secar naturalmente (cerca de 30 segundos), exceto quando as mãos estiverem visivelmente sujas.",5,2,7568,33719,0.7755568077345116,SUCESSO
154,"Como formalizar um projeto de extensão?
","Para formalizar um projeto de extensão no Hospital Escola UFPEL/EBSERH, o coordenador deve preencher e enviar online o formulário específico disponível no site do HE UFPEL. Após recebimento, é necessário enviar o projeto detalhado (com introdução, justificativa, objetivos, metodologia, cronograma e participantes) ou a solicitação encaminhada ao COCEPE via UFPEL. O projeto passa por avaliação no sistema Sei! e, se aprovado, é emitida uma Carta de Anuência. Para conclusão da formalização, o coordenador deve apresentar a aprovação do COCEPE (obtida via sistema COBALTO), listagem atualizada dos participantes e cópia de apólice de seguros (se necessário), com sete dias de antecedência ao início das atividades. Finalmente, o projeto é cadastrado no sistema ADS Ensino e são gerados os acessos.",5,2,23663,95101,0.7511803240765081,SUCESSO
155,Por quanto tempo tem que lavar as mãos com água e sabonete?,A lavagem das mãos com água e sabonete deve durar em média 40 a 60 segundos.,5,2,4562,35967,0.8731615091611755,SUCESSO
156,"Qual tipo de precaução para caxumba e por quanto tempo?
","Precaução por gotículas, até 9 dias após o início do edema.",5,2,27640,57509,0.5193795753708115,SUCESSO
157,"A friccção das mãos com preparação alcoólica deve ser feita após lavagem das mãos com água e sabonete?
","Não. A fricção das mãos com preparação alcoólica não deve ser realizada quando as mãos estiverem visivelmente sujas; nesse caso, deve-se optar pela lavagem com água e sabão. Além disso, após no máximo 10 aplicações de preparação alcoólica, recomenda-se lavar as mãos com água e sabonete para evitar o acúmulo de sujidade.",5,2,5528,38318,0.8557335977869409,SUCESSO
158,"qual tipo de precaução para paciente com Acinetobacter baumannii multirresistente?
",Precaução de contato.,5,2,13129,45154,0.7092394915179165,SUCESSO
159,"Qual tempo de precaução para paciente portador de bactéria multirresistente?
",A precaução deve ser mantida por 1 ano após a coleta do material.,5,2,7846,46062,0.8296643654205201,SUCESSO
160,"Em que momentos devemos higienizar as mãos?
","Devemos higienizar as mãos antes e depois do contato com o paciente, antes de manusear dispositivos invasivos, após contato com sangue, secreções ou fluidos corporais (mesmo usando luvas), durante a assistência ao paciente ao passar de uma área contaminada para outra área não contaminada do corpo do paciente, e após contato com as superfícies próximas do paciente. A higienização também deve seguir os cinco momentos definidos para serviços de saúde.",5,2,7507,34860,0.7846528973034997,SUCESSO
161,"Quais EPIs devemser utilizados no atendimento ao paciente em precaução de contato + aerossóis?
","Os EPIs necessários para o atendimento ao paciente em precaução de contato + aerossóis incluem luvas, avental, máscara de alta eficiência (N95/PFF2) e proteção ocular (óculos ou protetor facial).",15,5,88894,69137,-0.28576594298277325,SUCESSO
162,"Em que situações devemos utilizar avental de proteção?
","Devemos utilizar avental de proteção nas seguintes situações: durante a manipulação de produtos químicos líquidos (como formol, ácido clorídrico, ácido peracético e corantes) e durante a manipulação e administração de quimioterápicos; para proteger a pele e roupas em atividades com risco de projeção ou respingos de sangue, secreções ou excreções; e como parte da barreira máxima de proteção (avental estéril de manga longa) em procedimentos como a inserção de cateter venoso central.",5,2,18054,46562,0.6122589235857566,SUCESSO
163,"Quando devemos utilizar luvas?

","As luvas devem ser utilizadas nas seguintes situações, conforme os textos:  
- Quando houver risco ou contato direto com sangue, secreções, excreções, mucosas ou pele não íntegra.  
- Durante o manejo e transporte de pacientes, quando necessário.  
- Em atendimentos que envolvam precaução de contato, para contato direto com o paciente ou sua unidade de internação.  
- No manuseio de produtos químicos, incluindo quimioterápicos e soluções como álcool ou clorexidina, para proteção contra riscos de contato com a pele.",5,2,11471,37885,0.6972152566979015,SUCESSO
164,Como retirar EPI no almoxarifado?,"Para retirar EPI no almoxarifado, após finalizar o pedido via AGHUX, o empregado deve levar o formulário USOST-013 preenchido até o Almoxarifado Central. No local, o atendente confere o preenchimento do formulário e realiza a guarda temporária do documento.",5,2,6064,39321,0.8457821520307215,SUCESSO
165,"Existe procedimento para abertura de cat, pop?
","Com base nos documentos fornecidos, existem procedimentos para inserção de cateteres centrais que envolvem o preenchimento obrigatório de um checklist (CCIH-002) para verificação das práticas de inserção segura. O procedimento é detalhado em três etapas: identificação do paciente, informações sobre o cateter e responsáveis, e descrição das ações a serem observadas, incluindo higienização das mãos, antissepsia da pele, uso de barreira máxima de proteção e técnica asséptica. O checklist deve ser preenchido concomitantemente ao procedimento, preferencialmente por um enfermeiro, e aplicado em todas as inserções de cateter venoso central, conforme referenciado nos protocolos PRT.GAS.011 e POP.CCIH.002.",45,10,208049,35642,-4.837186465405981,SUCESSO
166,quando eu devo limpar uma superfície de trabalho para evitar contaminação por gotícula?,"A superfície de trabalho deve ser limpa no mínimo uma vez por turno e sempre que necessário, conforme as orientações de limpeza e desinfecção para prevenir contaminação.",15,4,39604,63319,0.37453213095595317,SUCESSO
167,Qual o acidente de trabalho que necessita da participação da superintendência? ,NÃO ENCONTRADO,50,11,793981,116896,-5.7921999041883385,FALHA
168,Qual o procedimento correto de lavagem de mãos?,"O procedimento correto de lavagem de mãos inclui: secar as mãos com papel toalha descartável, iniciando pelas mãos e seguindo pelos punhos; fechar a torneira com o cotovelo ou utilizando papel toalha; desprezar o papel toalha no recipiente para resíduos comuns. Na higienização antisséptica, substitui-se o sabão comum por um associado ao antisséptico, seguindo os mesmos passos. Para fricção antisséptica com preparações alcoólicas, aplicar quantidade suficiente para cobrir toda a superfície das mãos, seguir os passos da higiene simples e deixar secar naturalmente (não usar papel-toalha), com duração média de 30 segundos. Cuidados importantes: não realizar fricção antisséptica quando as mãos estiverem visivelmente sujas (lavar com água e sabão); após no máximo 10 aplicações de preparação alcoólica, lavar as mãos com água e sabonete; manter unhas limpas e curtas; não usar unhas postiças, anéis ou adornos durante a assistência; aplicar creme hidratante diariamente.",5,2,6812,34397,0.8019594732098729,SUCESSO
169,qual o critério de avaliação do OLA?,"O critério de avaliação do OLA utiliza uma matriz padronizada para mensurar o atendimento de cada requisito, atribuindo notas de 0, 4, 6, 8 ou 10 conforme o nível de implementação do item.",5,2,6263,54840,0.8857950401167032,SUCESSO
170,O QUE FAZER QUANDO HOUVER EXPOSIÇÃO BIOLÓGICA?,NÃO ENCONTRADO,50,10,258649,44546,-4.806335024469088,FALHA
171,"QUAIS SÃO AS RESPONSABILIDADES SEGUNDO O MANUAL DE PRODUTOS QUÍMICOS, DO SETOR DE SUPRIMENTOS? ","As responsabilidades do Setor de Suprimentos são: solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho a aprovação de todo novo produto químico e somente efetuar a compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português.",5,2,9780,54474,0.8204648088996586,SUCESSO
172,Como eu redefino uma senha,NÃO ENCONTRADO,50,10,212646,41454,-4.12968591691996,FALHA
173,qual a tecnica de higiene de mãos padronizada no HE-UFPEL,"A técnica de higiene de mãos padronizada no HE-UFPEL envolve dois métodos principais: higiene com água e sabonete líquido por 40 a 60 segundos (molhar as mãos, aplicar sabonete, esfregar todas as superfícies, enxaguar e secar com papel toalha, usando o papel para fechar a torneira) ou higiene com preparação alcoólica por 20 a 30 segundos (aplicar produto suficiente para cobrir todas as superfícies das mãos e friccionar até que sequem). O procedimento detalhado está definido no POP.CCIH.001.",5,2,7836,55052,0.8576618469810361,SUCESSO
